signal_date,quarter,usdk_rw_date,usdk_rw,usdk_rw_quarter_change,SPY_price_date,SPY_close_usd,SPY_return_usd,SPY_return_krw,QQQ_price_date,QQQ_close_usd,QQQ_return_usd,QQQ_return_krw,IWM_price_date,IWM_close_usd,IWM_return_usd,IWM_return_krw,SHY_price_date,SHY_close_usd,SHY_return_usd,SHY_return_krw,IEF_price_date,IEF_close_usd,IEF_return_usd,IEF_return_krw,TLT_price_date,TLT_close_usd,TLT_return_usd,TLT_return_krw,GLD_price_date,GLD_close_usd,GLD_return_usd,GLD_return_krw,UUP_price_date,UUP_close_usd,UUP_return_usd,UUP_return_krw,DBC_price_date,DBC_close_usd,DBC_return_usd,DBC_return_krw,D013_value_date,D013_value,H001_value_date,H001_value,D013_return,H001_return
2012-09-28,2012Q3,2012-09-28,1111.21,-0.026253757108932074,2012-09-28,113.82044219970705,0.06347204608978885,0.03555190929960861,2012-09-28,61.04762268066406,0.07178214904159375,0.043643840826966596,2012-09-28,69.62149810791016,0.05285705434713761,0.025215600971882246,2012-09-28,68.38145446777344,0.0024415438699465497,-0.023876312938717947,2012-09-28,80.79195404052734,0.009294855023917581,-0.0172029269511752,2012-09-28,85.30782318115234,-0.0014670614432444884,-0.027682302677381698,2012-09-28,171.88999938964844,0.10761000506168217,0.07853108101736983,2012-09-28,18.311981201171875,-0.024477003135451092,-0.05008814694931052,2012-09-28,24.247150421142575,0.11378634209936056,0.08454526600263801,2012-09-28,1.0,2012-09-28,1.0827107041219537,0.0,0.00887613317237812
2012-12-28,2012Q4,2012-12-28,1070.4,-0.03672573140990443,2012-12-28,111.49066925048828,-0.02046884464858245,-0.05644284276765199,2012-12-28,57.099365234375,-0.06467504012305492,-0.09902553338047526,2012-12-28,69.45862579345703,-0.002339396865615906,-0.03897921221457257,2012-12-28,68.3677749633789,-0.00020004699374998047,-0.036918431531492546,2012-12-28,80.92263793945312,0.0016175360588535082,-0.035167600545894184,2012-12-28,85.21450805664062,-0.001093863622725011,-0.03777942209102214,2012-12-28,160.5399932861328,-0.06603063670846199,-0.10033134468978644,2012-12-28,18.195024490356445,-0.006386895526517056,-0.04287806352677148,2012-12-28,23.35943984985352,-0.03661092358774687,-0.0719920920512992,2012-12-28,1.0,2012-12-28,1.091232242327468,0.0,0.007870558749509371
2013-03-29,2013Q1,2013-03-29,1112.48,0.03931240657698054,2013-03-28,125.29411315917967,0.12380806395267863,0.16798766347727567,2013-03-28,61.88863754272461,0.0838761042034557,0.12648588229097557,2013-03-28,79.69729614257812,0.14740675088457578,0.19251407158452238,2013-03-28,68.4397964477539,0.0010534419821850438,0.04040726189867461,2013-03-28,80.58519744873047,-0.0041699146161687795,0.03497856258202958,2013-03-28,81.73514556884766,-0.04083063514818741,-0.003123379100948731,2013-03-28,154.4499969482422,-0.03793444993507833,-0.00011333787721967692,2013-03-28,18.880054473876957,0.03764930263675015,0.07844179390632644,2013-03-28,23.08889961242676,-0.011581623496355165,0.02727548158891513,2013-03-29,1.0,2013-03-29,1.099107986050572,0.0,0.007217293824003823
2013-06-28,2013Q2,2013-06-28,1141.45,0.026040917589529755,2013-06-28,128.97195434570312,0.029353663103476757,0.056158977014834965,2013-06-28,64.15476989746094,0.03661629088492879,0.06361073028782727,2013-06-28,81.86634826660156,0.027216131901677265,0.0539657825391644,2013-06-28,68.32795715332031,-0.0016341266374012564,0.024364236795032967,2013-06-28,77.2554931640625,-0.04131905598154517,-0.01635412452370799,2013-06-28,77.1695785522461,-0.05585806429812823,-0.031271741957696664,2013-06-28,119.11000061035156,-0.22881189405094926,-0.2087294481379045,2013-06-28,18.84663772583008,-0.0017699497685831345,0.02422487670488538,2013-06-28,21.2458438873291,-0.07982432060580757,-0.05586210157081384,2013-06-28,1.0,2013-06-28,1.1068473143208108,0.0,0.007041463048638841
2013-09-30,2013Q3,2013-09-30,1073.33,-0.05967847912742574,2013-09-30,135.732421875,0.05241812116125466,-0.010388591715791873,2013-09-30,71.21829223632812,0.110101280858101,0.04385212473908218,2013-09-30,90.61178588867188,0.10682579359214106,0.04077211357155597,2013-09-30,68.52507019042969,0.0028848079954604255,-0.056965832085709045,2013-09-30,77.28899383544922,0.000433634813715722,-0.059270722979889334,2013-09-30,74.90106964111328,-0.02939641441215035,-0.08732056023565937,2013-09-30,128.17999267578125,0.07614803139075321,0.011925153561379798,2013-09-30,18.069713592529297,-0.04122348742534476,-0.09844181151889742,2013-09-30,21.778472900390625,0.02506979792782804,-0.03610480861196241,2013-09-30,1.0,2013-09-30,1.1143075609315956,0.0,0.006740086472868612
2013-12-30,2013Q4,2013-12-30,1054.52,-0.017524899145649475,2013-12-30,149.31134033203125,0.10004181955536362,0.08076369761165902,2013-12-30,79.1523208618164,0.11140436503532403,0.09192711562804545,2013-12-30,98.19590759277344,0.08369906441773067,0.0647073476095752,2013-12-30,68.53070831298828,8.227824565421038e-05,-0.01744406281795219,2013-12-30,75.93624877929688,-0.017502428082223243,-0.03472059894092783,2013-12-30,72.9996337890625,-0.0253859639276377,-0.04246597661574025,2013-12-30,115.38999938964844,-0.09978151050830408,-0.11555774874569502,2013-12-30,17.952760696411133,-0.006472315984383803,-0.02388378844516814,2013-12-30,21.72774887084961,-0.002329090279792112,-0.019813172353187136,2013-12-30,1.0,2013-12-30,1.1217341441706905,0.0,0.006664751725175444
2014-03-31,2014Q1,2014-03-31,1064.65,0.009606266358153537,2014-03-31,152.57289123535156,0.02184395971576869,0.03166006496926865,2014-03-31,79.9178695678711,0.00967184155460421,0.019371018198905077,2014-03-31,99.51868438720705,0.013470793507192491,0.023206463895831808,2014-03-31,68.60454559326172,0.0010774334906362704,0.010694049961883945,2014-03-31,77.74891662597656,0.02387091640447081,0.033706493143818905,2014-03-31,78.08019256591797,0.06959704471307471,0.07987187882048241,2014-03-31,123.61000061035156,0.07123668657754179,0.08152727152143147,2014-03-31,17.927692413330078,-0.001396346974427476,0.008196505702761314,2014-03-31,22.08283233642578,0.016342395509392205,0.02610565127173925,2014-03-31,1.0,2014-03-31,1.129182056160514,0.0,0.00663964097779135
2014-06-30,2014Q2,2014-06-30,1011.6,-0.049828582163152224,2014-06-30,160.44410705566406,0.05158987128434722,-0.0008093610188835143,2014-06-30,85.8361587524414,0.07405464155352814,0.020536021599163234,2014-06-30,101.63157653808594,0.021231110156742616,-0.029655388123269844,2014-06-30,68.74677276611328,0.002073145031741719,-0.04785873900896076,2014-06-30,79.59554290771484,0.02375115129413019,-0.027260917062751022,2014-06-30,81.8611831665039,0.04842445281361085,-0.003817051175270092,2014-06-30,128.0399932861328,0.03583846496163079,-0.0157758970974633,2014-06-30,17.760616302490234,-0.009319443182526643,-0.05868365070534354,2014-06-30,22.47173118591309,0.017610913471720613,-0.03309519554032536,2014-06-30,1.0,2014-06-30,1.136679419611987,0.0,0.006639640977794015
2014-09-30,2014Q3,2014-09-30,1054.55,0.042457493080268804,2014-09-30,162.26478576660156,0.011347744360008516,0.05428703421791914,2014-09-30,90.51142120361328,0.054467284173977504,0.09923732159516407,2014-09-30,94.15645599365234,-0.07355116194259104,-0.034216466811545554,2014-09-30,68.77114868164062,0.0003545754156384362,0.04282712287916324,2014-09-30,80.0641860961914,0.005887806921801131,0.04859528152371029,2014-09-30,84.47453308105469,0.03192416495172412,0.07573707804452412,2014-09-30,116.20999908447266,-0.09239296174612799,-0.053858242199860906,2014-09-30,19.105613708496094,0.07572920799022476,0.1214019733947127,2014-09-30,19.631059646606445,-0.12641089001133043,-0.08932048641898827,2014-09-30,1.0,2014-09-30,1.1442265628650623,0.0,0.0066396409777980114
2014-12-30,2014Q4,2014-12-30,1096.06,0.039362761367407906,2014-12-30,171.9220733642578,0.059515609329722885,0.10122106942481257,2014-12-30,95.93413543701172,0.0599119333371152,0.10163299383953195,2014-12-30,104.00560760498048,0.10460410289860667,0.1480843706064643,2014-12-30,68.84523010253906,0.001077216570009254,0.040482380156203535,2014-12-30,82.35498809814453,0.028612068811901592,0.06910108021618022,2014-12-30,92.1646499633789,0.09103473676433849,0.1339808767511459,2014-12-30,115.1999969482422,-0.008691181001527104,0.030329471482116732,2014-12-30,19.95771789550781,0.044599676305231206,0.08571800408810559,2014-12-30,15.71668529510498,-0.19939699751144757,-0.16788305257446046,2014-12-30,1.0,2014-12-30,1.1509620670804084,0.0,0.005886512718670689
2015-03-31,2015Q1,2015-03-31,1107.71,0.010628980165319435,2015-03-31,171.7162322998047,-0.0011972928224114332,0.009418961341246535,2015-03-31,97.33457946777344,0.01459797416615305,0.025382115909338365,2015-03-31,107.8166961669922,0.03664310655716241,0.04766156557527368,2015-03-31,69.22340393066406,0.005493101374804743,0.016180467605683146,2015-03-31,84.5879135131836,0.027113420408464206,0.03803058858151909,2015-03-31,96.21956634521484,0.04399643880215609,0.05509305624284844,2015-03-31,113.66000366210938,-0.013367997629589512,-0.0028811056459250306,2015-03-31,21.63687515258789,0.08413573465020452,0.09565899187031546,2015-03-31,14.43161964416504,-0.08176441958408232,-0.07200451181275092,2015-03-31,1.0,2015-03-31,1.1571018252737857,0.0,0.00533445746735306
2015-06-30,2015Q2,2015-06-30,1117.34,0.008693611143710811,2015-06-30,172.06671142578125,0.0020410366642837907,0.010752391787083981,2015-06-30,98.91651916503906,0.016252597030938842,0.025087501933312106,2015-06-30,108.24149322509766,0.00393999327754857,0.012667857190723275,2015-06-30,69.2960205078125,0.0010490177169151238,0.009751748612739641,2015-06-30,82.3374252319336,-0.02660531732939886,-0.01814300246890488,2015-06-30,87.02526092529297,-0.09555546516323621,-0.08769257607631098,2015-06-30,112.37000274658205,-0.011349646964311844,-0.002754705237927202,2015-06-30,20.91007804870605,-0.0335906686504549,-0.025189081718048345,2015-06-30,15.217875480651855,0.05448146887689842,0.06364872072556316,2015-06-30,1.0,2015-06-30,1.1627518680531634,0.0,0.0048829261660190415
2015-09-30,2015Q3,2015-09-30,1184.62,0.06021443786134917,2015-09-30,161.01316833496094,-0.0642398695205384,-0.007893599290654918,2015-09-30,94.23957061767578,-0.04728177443809911,0.010085617954372905,2015-09-30,95.3401870727539,-0.11919002378796051,-0.06615254620768418,2015-09-30,69.49717712402344,0.002902859568800986,0.06329209148727588,2015-09-30,84.9747543334961,0.03203074536437711,0.09417389655212216,2015-09-30,92.13123321533205,0.058672300844030856,0.12241965831873536,2015-09-30,106.86000061035156,-0.049034457609266946,0.008227397951304116,2015-09-30,20.968555450439453,0.002796613269314019,0.06317944762659056,2015-09-30,12.808380126953123,-0.1583332283643789,-0.10765273684376342,2015-09-30,1.0,2015-09-30,1.1677005675335057,0.0,0.004256023676511456
2015-12-30,2015Q4,2015-12-30,1177.53,-0.005985041616720865,2015-12-30,174.05819702148438,0.08101839633007812,0.07454845623960171,2015-12-30,105.21932220458984,0.11650893053681499,0.10982657812211172,2015-12-30,99.99800872802734,0.04885475682693041,0.042577317457425545,2015-12-30,69.14935302734375,-0.00500486654384491,-0.010959953826014779,2015-12-30,83.59645080566406,-0.016220153134219983,-0.022108116459402916,2015-12-30,90.28202056884766,-0.02007150650162637,-0.025936419316624715,2015-12-30,101.41999816894533,-0.05090775229585076,-0.05658810889646726,2015-12-30,21.31942367553711,0.016733066134524854,0.010647876420613489,2015-12-30,11.235865592956545,-0.122772319248043,-0.128022563424683,2015-12-30,1.0,2015-12-30,1.172377600307885,0.0,0.004005335703705537
2017-03-31,2017Q1,2017-03-31,1117.48,-0.05099657758188747,2017-03-31,204.41880798339844,0.17442792974677657,0.11453612471310959,2017-03-31,124.59949493408205,0.18418834415041307,0.12379879138637961,2017-03-31,122.7693099975586,0.22771754717100623,0.16510815402805545,2017-03-31,69.82962036132812,0.009837652909281402,-0.04166061130241794,2017-03-31,85.39704132080078,0.021539078486986662,-0.030555918382004776,2017-03-31,93.34783935546876,0.03395824292925709,-0.0187700888227168,2017-03-31,118.72000122070312,0.17057782847658376,0.11088236543104024,2017-03-31,21.678646087646484,0.016849536721837532,-0.03500630956670403,2017-03-31,12.859105110168455,0.14446946733053445,0.08610544134971132,2017-03-31,1.0,2017-03-31,1.1772790917071776,0.0,0.004180812903628928
2017-06-30,2017Q2,2017-06-30,1143.75,0.02350825070694773,2017-06-30,210.6961669921875,0.03070832410537716,0.05493847379418426,2017-06-30,129.90325927734375,0.04256649953571312,0.06707541418546348,2017-06-30,125.8411636352539,0.025021348069451665,0.04911780689984191,2017-06-30,69.95690155029297,0.0018227392373928453,0.025373839355306682,2017-06-30,86.61420440673828,0.014252988945660627,0.038096302490066236,2017-06-30,97.37142944335938,0.0431031946285203,0.06762472604106562,2017-06-30,118.0199966430664,-0.005896264912728544,0.017473374920416118,2017-06-30,20.676164627075195,-0.04624280762360666,-0.023821644431667788,2017-06-30,12.216572761535645,-0.049967112262323976,-0.027633500957541135,2017-06-30,1.0685957362510237,2017-06-30,1.2580354177757678,0.06859573625102366,0.06859573625102366
2017-09-29,2017Q3,2017-09-29,1142.57,-0.001031693989071103,2017-09-29,219.99951171875,0.04415526328444064,0.04307801457565308,2017-09-29,137.57467651367188,0.05905484803849026,0.05796222751767233,2017-09-29,133.21768188476562,0.0586176894461361,0.05752551993921018,2017-09-29,70.0976333618164,0.0020116930339211248,0.0009779235932390051,2017-09-29,86.9344482421875,0.0036973593147073824,0.0026618507822557813,2017-09-29,97.70411682128906,0.0034166837216167423,0.002381464760487395,2017-09-29,121.58000183105467,0.030164423735368873,0.02910160929164629,2017-09-29,20.199987411499023,-0.023030248799268294,-0.024038182619086412,2017-09-29,13.019739151000977,0.06574400244184142,0.06464448076063367,2017-09-29,1.0754594791679457,2017-09-29,1.266115958802713,0.006423142713447794,0.006423142713447572
2017-12-28,2017Q4,2017-12-28,1068.64,-0.06470500713304206,2017-12-28,235.7699737548828,0.07168407744601701,0.002340751570504951,2017-12-28,148.55397033691406,0.07980606679566571,0.009937207541349968,2017-12-28,138.73097229003906,0.04138557530255249,-0.025997285775646306,2017-12-28,69.85152435302734,-0.003510946047475594,-0.06798877739147202,2017-12-28,86.54811096191406,-0.004444006813008716,-0.06886146445351571,2017-12-28,100.01781463623048,0.023680658402280175,-0.0425566059015966,2017-12-28,122.8499984741211,0.010445769237865221,-0.05493513146822304,2017-12-28,20.177209854125977,-0.0011276025528650369,-0.06575964815468072,2017-12-28,14.000445365905762,0.07532456706933233,0.005745683286775716,2017-12-28,1.094014722354861,2017-12-28,1.2879606586482109,0.01725331688114462,0.017253316881144842
2018-03-30,2018Q1,2018-03-30,1060.99,-0.007158631531666515,2018-03-29,232.5432586669922,-0.01368586099621516,-0.020746520491816134,2018-03-29,152.02285766601562,0.023351024016620148,0.016025231108131477,2018-03-29,137.3327178955078,-0.010078891335151718,-0.017165371797502216,2018-03-29,69.77015686035156,-0.0011648635220120607,-0.008315156224939835,2018-03-29,85.0037612915039,-0.017843828747339807,-0.02487472288388992,2018-03-29,96.65397644042967,-0.033632390469990225,-0.04055026011075291,2018-03-29,125.79000091552734,0.02393164410193771,0.016601694748198392,2018-03-29,19.74239730834961,-0.02154968644921207,-0.0285540517159657,2018-03-29,14.35552978515625,0.025362365979813672,0.018022174615326403,2018-03-30,1.0592651504231372,2018-03-30,1.2470507141672178,-0.03176334945193937,-0.03176334945193937
2018-06-29,2018Q2,2018-06-29,1111.79,0.047879810365790476,2018-06-29,240.8041534423828,0.03552412064208843,0.08510481916763357,2018-06-29,163.30836486816406,0.07423559440608574,0.12566979095443132,2018-06-29,148.13265991210938,0.07864070690582925,0.13028581940530248,2018-06-29,69.8817138671875,0.0015989215426193137,0.049555287968660267,2018-06-29,84.91349792480469,-0.001061874972681287,0.04676709302078508,2018-06-29,97.15602111816406,0.005194247523212958,0.05332275747540782,2018-06-29,118.6500015258789,-0.05676126351603428,-0.011599171683514209,2018-06-29,20.854522705078125,0.05633183140621756,0.10690879917729545,2018-06-29,14.94733715057373,0.0412250452804197,0.09107870299655785,2018-06-29,1.0552039424223687,2018-06-29,1.2474009499757592,-0.003833986230120212,0.00028085129543042875
2018-09-28,2018Q3,2018-09-28,1109.76,-0.00182588438464093,2018-09-28,259.2283630371094,0.07651117861276813,0.07454559366184776,2018-09-28,177.07936096191406,0.08432511160629819,0.08234525931714232,2018-09-28,153.41433715820312,0.0356550489893821,0.03376406260755793,2018-09-28,69.98167419433594,0.001430421803025883,-0.0003980743664486752,2018-09-28,84.29367065429688,-0.007299514042593103,-0.009112070358528235,2018-09-28,94.2375946044922,-0.030038555306030723,-0.031809592761601224,2018-09-28,112.76000213623048,-0.04964179784155964,-0.05137704204269622,2018-09-28,21.12210273742676,0.01283079148502786,0.010981479558571872,2018-09-28,15.19251537322998,0.016402802732447874,0.014546968726433462,2018-09-28,1.0552039424223687,2018-09-28,1.2525535572394328,0.0,0.0041306744746136825
2018-12-28,2018Q4,2018-12-28,1114.9,0.004631632064590718,2018-12-28,222.2031097412109,-0.14282871234502292,-0.1388586103242736,2018-12-28,146.21517944335938,-0.17429575841530687,-0.17047140017411466,2018-12-28,121.333984375,-0.20910922262840004,-0.20544610754433668,2018-12-28,70.86507415771484,0.012623304222841858,0.017313402788032173,2018-12-28,87.21634674072266,0.0346725449697427,0.03946476750537631,2018-12-28,98.1878890991211,0.04191845633590252,0.04674423926695681,2018-12-28,121.05999755859376,0.0736076203008198,0.07858017577979393,2018-12-28,21.55210494995117,0.020357926380240254,0.025083848869422276,2018-12-28,12.375251770019531,-0.18543760095017692,-0.18166484762412782,2018-12-28,1.0552039424223687,2018-12-28,1.2577274482464056,0.0,0.004130674474611462
2019-03-29,2019Q1,2019-03-29,1136.3,0.019194546596107198,2019-03-29,254.46783447265625,0.145203749709095,0.1671854164449229,2019-03-29,172.0391387939453,0.17661613143654198,0.199200744597132,2019-03-29,140.181640625,0.15533699274020885,0.17751316248156712,2019-03-29,71.57552337646484,0.010025378893541381,0.029412358091964297,2019-03-29,89.97954559326172,0.03168212102203172,0.05148479156635988,2019-03-29,103.00880432128906,0.049098878348440955,0.06923585565282386,2019-03-29,122.01000213623048,0.00784738639348559,0.027192560013380218,2019-03-29,22.000049591064453,0.02078426409640799,0.040377755218179434,2019-03-29,13.617058753967283,0.10034599756234219,0.12146664008439267,2019-03-29,1.0552039424223687,2019-03-29,1.2637426608739928,0.0,0.004782604240667565
2019-06-28,2019Q2,2019-06-28,1154.58,0.016087300888849798,2019-06-28,265.2283935546875,0.04228651964728969,0.0590540965012476,2019-06-28,179.21417236328125,0.041705821242976615,0.0584640562269787,2019-06-28,142.89041137695312,0.01932329183676318,0.035721452335554016,2019-06-28,72.5573501586914,0.013717353864986181,0.03002532995286078,2019-06-28,93.36455535888672,0.03761976950768786,0.05431227094797708,2019-06-28,108.88739776611328,0.05706884458622219,0.0740742291493095,2019-06-28,133.1999969482422,0.09171374982452263,0.10927647740244417,2019-06-28,21.949337005615234,-0.002305112324374803,0.013745105528930157,2019-06-28,13.47146701812744,-0.010691863674115787,0.005223433986745851,2019-06-28,1.0552039424223687,2019-06-28,1.2697549479272845,0.0,0.004757524802663227
2019-09-30,2019Q3,2019-09-30,1195.85,0.035744599767880914,2019-09-30,269.88165283203125,0.017544348155863254,0.05391606362676393,2019-09-30,181.5661773681641,0.0131239899940232,0.04933770153159811,2019-09-30,139.55654907226562,-0.02333160267761125,0.01157901829061525,2019-09-30,72.97986602783203,0.005823198727854972,0.0417759464036318,2019-09-30,95.93953704833984,0.02757986346697705,0.06431029441613778,2019-09-30,117.97982025146484,0.08350298263975242,0.12223236310151564,2019-09-30,138.8699951171875,0.04256755479618013,0.07983371477334789,2019-09-30,22.90439224243164,0.043511803412197736,0.08081171517822638,2019-09-30,12.880538940429688,-0.043865161596921,-0.009688504474075432,2019-09-30,1.005821386138389,2019-09-30,1.210331605517346,-0.04679906347830276,-0.04679906347830309
