rcept_no,design_proof_bucket,false_positive_risk,required_future_approval,required_guardrail,hypothetical_candidate_value_text,hypothetical_candidate_value_iso_PROOF_ONLY,is_proof_only_not_parser_output,fail_closed,manual_review_required,executable_or_safe,downstream_authoritative,parsed,recovered,validated,approved,effective_date_accepted,strategy_ready
20110324800049,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20110318800215,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20110302800011,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20110215800043,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20110128800710,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20110506800018,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20110415800136,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20110412800404,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20110919800008,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20111024800402,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20111020800078,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20120329801417,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20120323800032,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20120302800660,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20120229800348,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20120217800440,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20120626800294,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20120430800686,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20120426800011,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20120420800201,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20120926800335,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20120831800102,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20120816800423,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20120801800028,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20121218800591,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20130327800013,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20130321800009,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20130319800680,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20130318800158,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20130315801361,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20130315801356,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20130315801324,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20130308801153,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20130222800147,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20130205800450,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20130125800113,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20130605800237,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20130529800380,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20130930800008,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20130930800006,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20131114801425,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20140326800718,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20140324800007,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20140321802886,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20140320800864,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20140313802028,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20140313802027,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20140228800018,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20140210800006,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20140206800002,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20140205800195,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20140616800164,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20140530801640,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20140403800446,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20140919800118,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20140917800300,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20140814801496,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20150311800005,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20150922800445,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20150821800117,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20150721800360,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20151113800478,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20151111800225,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20151102800002,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20160329801661,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20160328801000,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20160325800036,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20160229800843,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20160216800017,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20160128800663,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20160118800004,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20160615800007,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20160928800464,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20160830800195,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20160722800132,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20160714800467,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20170329800895,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20170316800464,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
20170316800463,out_of_scope_keep_fail_closed,blocked_not_evaluable,none_keep_fail_closed,matched label value cell is explicitly empty/dash ('-') — resumption/release date not yet determined; no date exists to extract; keep fail-closed (table-aware parsing would not change this),,,True,True,True,False,False,False,False,False,False,False,False
