rebalance_period_end,available_date,execution_date,ticker,sector,sy_score,rank,weight,entry_close
2015-03-31,2015-05-05,2015-05-06,PFE,Pharmaceutical Preparations,0.3802351098559371,9,0.03333333333333333,19.64345359802246
2015-03-31,2015-05-05,2015-05-06,CVX,Petroleum Refining,0.3382789522963128,10,0.03333333333333333,67.32489776611328
2015-03-31,2015-05-05,2015-05-06,RTX,Aircraft Engines & Engine Parts,0.2723234750315573,11,0.03333333333333333,55.9040641784668
2015-03-31,2015-05-05,2015-05-06,CSCO,Computer Communications Equipment,0.24687358888810007,12,0.03333333333333333,20.726974487304688
2015-03-31,2015-05-05,2015-05-06,ABT,Pharmaceutical Preparations,0.1680400800434062,13,0.03333333333333333,37.71400451660156
2015-03-31,2015-05-05,2015-05-06,PG,"Soap, Detergents, Cleang Preparations, Perfumes, Cosmetics",0.14326075197141838,14,0.03333333333333333,59.1648063659668
2015-03-31,2015-05-05,2015-05-06,MCD,Retail-Eating  Places,0.1080785366998097,15,0.03333333333333333,73.26780700683594
2015-03-31,2015-05-05,2015-05-06,DE,Farm Machinery & Equipment,0.08445356729174017,16,0.03333333333333333,74.29508972167969
2015-03-31,2015-05-05,2015-05-06,UPS,Trucking & Courier Services (No Air),0.0791867632932558,17,0.03333333333333333,65.3349380493164
2015-03-31,2015-05-05,2015-05-06,PEP,Beverages,0.07465278161595304,18,0.03333333333333333,68.48023223876953
2015-03-31,2015-05-05,2015-05-06,KLAC,Optical Instruments & Lenses,0.0612807807236003,19,0.03333333333333333,47.39759826660156
2015-03-31,2015-05-05,2015-05-06,CAT,Construction Machinery & Equip,0.04910431306253679,20,0.03333333333333333,66.43535614013672
2015-03-31,2015-05-05,2015-05-06,AEP,Electric Services,-0.010990086414086414,21,0.03333333333333333,37.29283905029297
2015-03-31,2015-05-05,2015-05-06,DUK,Electric & Other Services Combined,-0.020951361549723713,22,0.03333333333333333,48.14485168457031
2015-03-31,2015-05-05,2015-05-06,TXN,Semiconductors & Related Devices,-0.021090376857015147,23,0.03333333333333333,39.751861572265625
2015-03-31,2015-05-05,2015-05-06,NKE,Rubber & Plastics Footwear,-0.029955983628803473,24,0.03333333333333333,43.4795150756836
2015-03-31,2015-05-05,2015-05-06,INTC,Semiconductors & Related Devices,-0.04529856025356954,25,0.03333333333333333,25.077476501464844
2015-03-31,2015-05-05,2015-05-06,COST,Retail-Variety Stores,-0.04681237158100124,26,0.03333333333333333,120.82801818847656
2015-03-31,2015-05-05,2015-05-06,MSFT,Services-Prepackaged Software,-0.09254449621932298,27,0.03333333333333333,39.63957595825195
2015-03-31,2015-05-05,2015-05-06,VZ,Telephone Communications (No Radiotelephone),-0.0952584450506596,28,0.03333333333333333,27.834081649780277
2015-03-31,2015-05-05,2015-05-06,LMT,Guided Missiles & Space Vehicles & Parts,-0.11846924046796842,29,0.03333333333333333,139.1146240234375
2015-03-31,2015-05-05,2015-05-06,MRK,Pharmaceutical Preparations,-0.12557617957984368,30,0.03333333333333333,40.87834930419922
2015-06-30,2015-08-04,2015-08-05,NVDA,Semiconductors & Related Devices,14.303731316241462,1,0.03333333333333333,0.4979779720306396
2015-06-30,2015-08-04,2015-08-05,LRCX,"Special Industry Machinery, NEC",2.3499630592033443,2,0.03333333333333333,6.370733737945557
2015-06-30,2015-08-04,2015-08-05,AAPL,Electronic Computers,1.8372634232526721,3,0.03333333333333333,25.74364280700684
2015-06-30,2015-08-04,2015-08-05,T,Telephone Communications (No Radiotelephone),1.8322350231719513,4,0.03333333333333333,12.299468994140623
2015-06-30,2015-08-04,2015-08-05,FCX,Metal Mining,1.5463317212560894,5,0.03333333333333333,9.829710006713867
2015-06-30,2015-08-04,2015-08-05,NEE,Electric Services,0.7465170850729086,6,0.03333333333333333,20.05840110778809
2015-06-30,2015-08-04,2015-08-05,IBM,Computer & office Equipment,0.7181501225693963,7,0.03333333333333333,95.7488784790039
2015-06-30,2015-08-04,2015-08-05,CVX,Petroleum Refining,0.45297073052632764,8,0.03333333333333333,52.92899703979492
2015-06-30,2015-08-04,2015-08-05,PFE,Pharmaceutical Preparations,0.44137799729743354,9,0.03333333333333333,21.19328117370605
2015-06-30,2015-08-04,2015-08-05,RTX,Aircraft Engines & Engine Parts,0.35196044829424444,10,0.03333333333333333,48.29285430908203
2015-06-30,2015-08-04,2015-08-05,WMT,Retail-Variety Stores,0.3326603420140686,11,0.03333333333333333,20.17302894592285
2015-06-30,2015-08-04,2015-08-05,COST,Retail-Variety Stores,0.31301821730866697,12,0.03333333333333333,122.59749603271484
2015-06-30,2015-08-04,2015-08-05,QCOM,Radio & Tv Broadcasting & Communications Equipment,0.28305329158803083,13,0.03333333333333333,47.0238151550293
2015-06-30,2015-08-04,2015-08-05,KO,Beverages,0.25521041571131653,14,0.03333333333333333,30.05723571777344
2015-06-30,2015-08-04,2015-08-05,CSCO,Computer Communications Equipment,0.18789357349814859,15,0.03333333333333333,20.382022857666016
2015-06-30,2015-08-04,2015-08-05,VZ,Telephone Communications (No Radiotelephone),0.11145528511151012,16,0.03333333333333333,26.45992088317871
2015-06-30,2015-08-04,2015-08-05,PG,"Soap, Detergents, Cleang Preparations, Perfumes, Cosmetics",0.09803896128991008,17,0.03333333333333333,56.21424865722656
2015-06-30,2015-08-04,2015-08-05,ABT,Pharmaceutical Preparations,0.09322145300128545,18,0.03333333333333333,41.10439682006836
2015-06-30,2015-08-04,2015-08-05,KLAC,Optical Instruments & Lenses,0.041003183915576946,19,0.03333333333333333,43.19221878051758
2015-06-30,2015-08-04,2015-08-05,MCD,Retail-Eating  Places,0.004076583962123265,20,0.03333333333333333,76.51905059814453
2015-06-30,2015-08-04,2015-08-05,DE,Farm Machinery & Equipment,-0.02577920446170448,21,0.03333333333333333,79.3848648071289
2015-06-30,2015-08-04,2015-08-05,UPS,Trucking & Courier Services (No Air),-0.030105362664332863,22,0.03333333333333333,68.28584289550781
2015-06-30,2015-08-04,2015-08-05,PEP,Beverages,-0.03130261828546607,23,0.03333333333333333,71.66566467285156
2015-06-30,2015-08-04,2015-08-05,DUK,Electric & Other Services Combined,-0.03780640139370625,24,0.03333333333333333,47.10452651977539
2015-06-30,2015-08-04,2015-08-05,MRK,Pharmaceutical Preparations,-0.05423182474222338,25,0.03333333333333333,40.396392822265625
2015-06-30,2015-08-04,2015-08-05,TXN,Semiconductors & Related Devices,-0.05710107766506867,26,0.03333333333333333,37.9068717956543
2015-06-30,2015-08-04,2015-08-05,INTC,Semiconductors & Related Devices,-0.07811218458332331,27,0.03333333333333333,22.852970123291016
2015-06-30,2015-08-04,2015-08-05,UNP,"Railroads, Line-Haul Operating",-0.10072158449200755,28,0.03333333333333333,74.61769104003906
2015-06-30,2015-08-04,2015-08-05,AEP,Electric Services,-0.13610582667698914,29,0.03333333333333333,38.439571380615234
2015-06-30,2015-08-04,2015-08-05,CAT,Construction Machinery & Equip,-0.17074935853993975,30,0.03333333333333333,59.25638198852539
2015-09-30,2015-11-04,2015-11-05,NVDA,Semiconductors & Related Devices,12.707475743426015,1,0.03333333333333333,0.6733250021934509
2015-09-30,2015-11-04,2015-11-05,LRCX,"Special Industry Machinery, NEC",3.5712120040107056,2,0.03333333333333333,6.658391952514648
2015-09-30,2015-11-04,2015-11-05,T,Telephone Communications (No Radiotelephone),2.5637002431995257,3,0.03333333333333333,12.087668418884276
2015-09-30,2015-11-04,2015-11-05,AAPL,Electronic Computers,2.5443043840650543,4,0.03333333333333333,27.21314239501953
2015-09-30,2015-11-04,2015-11-05,FCX,Metal Mining,1.7537381199922608,5,0.03333333333333333,10.36439323425293
2015-09-30,2015-11-04,2015-11-05,IBM,Computer & office Equipment,1.402037689644109,6,0.03333333333333333,85.53199768066406
2015-09-30,2015-11-04,2015-11-05,QCOM,Radio & Tv Broadcasting & Communications Equipment,1.2138976818999319,7,0.03333333333333333,37.910770416259766
2015-09-30,2015-11-04,2015-11-05,NEE,Electric Services,0.9002179942930941,8,0.03333333333333333,19.476911544799805
2015-09-30,2015-11-04,2015-11-05,PFE,Pharmaceutical Preparations,0.7735804374275828,9,0.03333333333333333,20.36828994750977
2015-09-30,2015-11-04,2015-11-05,WMT,Retail-Variety Stores,0.7165617657871192,10,0.03333333333333333,16.084087371826172
2015-09-30,2015-11-04,2015-11-05,RTX,Aircraft Engines & Engine Parts,0.5408870886267582,11,0.03333333333333333,49.55718994140625
2015-09-30,2015-11-04,2015-11-05,CVX,Petroleum Refining,0.41136020025437636,12,0.03333333333333333,60.30577850341797
2015-09-30,2015-11-04,2015-11-05,ABT,Pharmaceutical Preparations,0.365495874223808,13,0.03333333333333333,37.00238037109375
2015-09-30,2015-11-04,2015-11-05,KO,Beverages,0.3252468798318805,14,0.03333333333333333,30.46881866455078
2015-09-30,2015-11-04,2015-11-05,COST,Retail-Variety Stores,0.31509538971432643,15,0.03333333333333333,130.7847900390625
2015-09-30,2015-11-04,2015-11-05,CSCO,Computer Communications Equipment,0.26317157773702077,16,0.03333333333333333,20.662675857543945
2015-09-30,2015-11-04,2015-11-05,DE,Farm Machinery & Equipment,0.2617755618452513,17,0.03333333333333333,65.28284454345703
2015-09-30,2015-11-04,2015-11-05,MCD,Retail-Eating  Places,0.19485430096371642,18,0.03333333333333333,87.2870864868164
2015-09-30,2015-11-04,2015-11-05,PG,"Soap, Detergents, Cleang Preparations, Perfumes, Cosmetics",0.1529058111921448,19,0.03333333333333333,57.183624267578125
2015-09-30,2015-11-04,2015-11-05,VZ,Telephone Communications (No Radiotelephone),0.10437449290519024,20,0.03333333333333333,26.55077171325684
2015-09-30,2015-11-04,2015-11-05,KLAC,Optical Instruments & Lenses,0.01574785421027236,21,0.03333333333333333,55.5167236328125
2015-09-30,2015-11-04,2015-11-05,PEP,Beverages,0.008294718773729476,22,0.03333333333333333,73.2554702758789
2015-09-30,2015-11-04,2015-11-05,MRK,Pharmaceutical Preparations,0.006632996448025064,23,0.03333333333333333,37.95206451416016
2015-09-30,2015-11-04,2015-11-05,UNP,"Railroads, Line-Haul Operating",-0.002777912216495787,24,0.03333333333333333,68.8991928100586
2015-09-30,2015-11-04,2015-11-05,UPS,Trucking & Courier Services (No Air),-0.004216874062246467,25,0.03333333333333333,69.635986328125
2015-09-30,2015-11-04,2015-11-05,DUK,Electric & Other Services Combined,-0.03559082956692278,26,0.03333333333333333,45.99766159057617
2015-09-30,2015-11-04,2015-11-05,TXN,Semiconductors & Related Devices,-0.10882580054944813,27,0.03333333333333333,43.06135940551758
2015-09-30,2015-11-04,2015-11-05,ELV,Hospital & Medical Service Plans,-0.11295595061927144,28,0.03333333333333333,117.20909118652344
2015-09-30,2015-11-04,2015-11-05,INTC,Semiconductors & Related Devices,-0.19979722104036113,29,0.03333333333333333,26.870683670043945
2015-09-30,2015-11-04,2015-11-05,AEP,Electric Services,-0.20648334033219456,30,0.03333333333333333,38.6930046081543
2015-12-31,2016-02-04,2016-02-05,NVDA,Semiconductors & Related Devices,11.857805847177382,1,0.03333333333333333,0.6446609497070312
2015-12-31,2016-02-04,2016-02-05,LRCX,"Special Industry Machinery, NEC",3.660832968236243,2,0.03333333333333333,5.981700897216797
2015-12-31,2016-02-04,2016-02-05,FCX,Metal Mining,3.557127689484424,3,0.03333333333333333,5.128026008605957
2015-12-31,2016-02-04,2016-02-05,AAPL,Electronic Computers,3.4029949119693503,4,0.03333333333333333,21.274093627929688
2015-12-31,2016-02-04,2016-02-05,QCOM,Radio & Tv Broadcasting & Communications Equipment,1.6365203680465967,5,0.03333333333333333,32.99995040893555
2015-12-31,2016-02-04,2016-02-05,IBM,Computer & office Equipment,1.3460578700233514,6,0.03333333333333333,79.34808349609375
2015-12-31,2016-02-04,2016-02-05,T,Telephone Communications (No Radiotelephone),1.310564605517908,7,0.03333333333333333,13.621389389038086
2015-12-31,2016-02-04,2016-02-05,PFE,Pharmaceutical Preparations,0.8572390082583794,8,0.03333333333333333,17.48861312866211
2015-12-31,2016-02-04,2016-02-05,RTX,Aircraft Engines & Engine Parts,0.5901711103678087,9,0.03333333333333333,43.46467208862305
2015-12-31,2016-02-04,2016-02-05,NEE,Electric Services,0.49081183359312247,10,0.03333333333333333,21.839933395385746
2015-12-31,2016-02-04,2016-02-05,ABT,Pharmaceutical Preparations,0.48749778469794125,11,0.03333333333333333,30.832111358642575
2015-12-31,2016-02-04,2016-02-05,CVX,Petroleum Refining,0.41385995593943,12,0.03333333333333333,53.50804901123047
2015-12-31,2016-02-04,2016-02-05,CSCO,Computer Communications Equipment,0.3581369287646997,13,0.03333333333333333,16.765884399414062
2015-12-31,2016-02-04,2016-02-05,WMT,Retail-Variety Stores,0.3337297424611469,14,0.03333333333333333,18.540529251098636
2015-12-31,2016-02-04,2016-02-05,COST,Retail-Variety Stores,0.2816090326753133,15,0.03333333333333333,120.81893920898438
2015-12-31,2016-02-04,2016-02-05,INTU,Services-Prepackaged Software,0.2068802458501811,16,0.03333333333333333,84.70955657958984
2015-12-31,2016-02-04,2016-02-05,KO,Beverages,0.18355792547182392,17,0.03333333333333333,30.78226852416992
2015-12-31,2016-02-04,2016-02-05,DE,Farm Machinery & Equipment,0.11483702266217898,18,0.03333333333333333,66.20276641845703
2015-12-31,2016-02-04,2016-02-05,MCD,Retail-Eating  Places,0.06938975701974491,19,0.03333333333333333,89.95929718017578
2015-12-31,2016-02-04,2016-02-05,UNP,"Railroads, Line-Haul Operating",0.04638791055890035,20,0.03333333333333333,59.66349029541016
2015-12-31,2016-02-04,2016-02-05,MRK,Pharmaceutical Preparations,0.009633196727885374,21,0.03333333333333333,34.33728790283203
2015-12-31,2016-02-04,2016-02-05,PG,"Soap, Detergents, Cleang Preparations, Perfumes, Cosmetics",-0.002275447732614566,22,0.03333333333333333,61.31403732299805
2015-12-31,2016-02-04,2016-02-05,UPS,Trucking & Courier Services (No Air),-0.00672742763670145,23,0.03333333333333333,64.16357421875
2015-12-31,2016-02-04,2016-02-05,KLAC,Optical Instruments & Lenses,-0.04281760321008443,24,0.03333333333333333,54.70732879638672
2015-12-31,2016-02-04,2016-02-05,PEP,Beverages,-0.044060063065141514,25,0.03333333333333333,71.35637664794922
2015-12-31,2016-02-04,2016-02-05,TXN,Semiconductors & Related Devices,-0.05293316608699497,26,0.03333333333333333,37.70262908935547
2015-12-31,2016-02-04,2016-02-05,ELV,Hospital & Medical Service Plans,-0.09683158929537372,27,0.03333333333333333,106.79295349121094
2015-12-31,2016-02-04,2016-02-05,VZ,Telephone Communications (No Radiotelephone),-0.10009532506978863,28,0.03333333333333333,29.65233993530273
2015-12-31,2016-02-04,2016-02-05,INTC,Semiconductors & Related Devices,-0.1566114391420026,29,0.03333333333333333,23.152729034423828
2015-12-31,2016-02-04,2016-02-05,GILD,"Biological Products, (No Diagnostic Substances)",-0.17138475430126,30,0.03333333333333333,59.51846694946289
2016-03-31,2016-05-05,2016-05-06,NVDA,Semiconductors & Related Devices,7.379351884189917,1,0.03333333333333333,0.86488276720047
2016-03-31,2016-05-05,2016-05-06,AAPL,Electronic Computers,5.289398744652749,2,0.03333333333333333,21.1076717376709
2016-03-31,2016-05-05,2016-05-06,LRCX,"Special Industry Machinery, NEC",5.084457083380974,3,0.03333333333333333,6.525813579559326
2016-03-31,2016-05-05,2016-05-06,QCOM,Radio & Tv Broadcasting & Communications Equipment,2.112402608960412,4,0.03333333333333333,38.5308952331543
2016-03-31,2016-05-05,2016-05-06,T,Telephone Communications (No Radiotelephone),1.7730628395323567,5,0.03333333333333333,14.63808250427246
2016-03-31,2016-05-05,2016-05-06,IBM,Computer & office Equipment,1.6033353024080865,6,0.03333333333333333,92.71598052978516
2016-03-31,2016-05-05,2016-05-06,WMT,Retail-Variety Stores,1.2380265344620929,7,0.03333333333333333,19.02625274658203
2016-03-31,2016-05-05,2016-05-06,PFE,Pharmaceutical Preparations,1.105675349761781,8,0.03333333333333333,20.22968292236328
2016-03-31,2016-05-05,2016-05-06,NEE,Electric Services,0.9871775549661653,9,0.03333333333333333,22.94999885559082
2016-03-31,2016-05-05,2016-05-06,RTX,Aircraft Engines & Engine Parts,0.8332035985083438,10,0.03333333333333333,50.40888214111328
2016-03-31,2016-05-05,2016-05-06,ABT,Pharmaceutical Preparations,0.6643763061346432,11,0.03333333333333333,31.484827041625977
2016-03-31,2016-05-05,2016-05-06,COST,Retail-Variety Stores,0.5184280630232201,12,0.03333333333333333,123.57218170166016
2016-03-31,2016-05-05,2016-05-06,CSCO,Computer Communications Equipment,0.4704990871365963,13,0.03333333333333333,19.609737396240234
2016-03-31,2016-05-05,2016-05-06,INTU,Services-Prepackaged Software,0.44527789157710895,14,0.03333333333333333,93.51287841796876
2016-03-31,2016-05-05,2016-05-06,CVX,Petroleum Refining,0.2751486311425675,15,0.03333333333333333,66.5958023071289
2016-03-31,2016-05-05,2016-05-06,DE,Farm Machinery & Equipment,0.2427749597327989,16,0.03333333333333333,69.27921295166016
2016-03-31,2016-05-05,2016-05-06,KO,Beverages,0.22628641926211376,17,0.03333333333333333,33.12751007080078
2016-03-31,2016-05-05,2016-05-06,PG,"Soap, Detergents, Cleang Preparations, Perfumes, Cosmetics",0.1900133005723294,18,0.03333333333333333,62.524295806884766
2016-03-31,2016-05-05,2016-05-06,VZ,Telephone Communications (No Radiotelephone),0.1682805196653918,19,0.03333333333333333,30.053525924682617
2016-03-31,2016-05-05,2016-05-06,TXN,Semiconductors & Related Devices,0.15744253022075874,20,0.03333333333333333,43.511512756347656
2016-03-31,2016-05-05,2016-05-06,UNP,"Railroads, Line-Haul Operating",0.13658850669329942,21,0.03333333333333333,68.64346313476562
2016-03-31,2016-05-05,2016-05-06,MRK,Pharmaceutical Preparations,0.10498281884124885,22,0.03333333333333333,37.59783172607422
2016-03-31,2016-05-05,2016-05-06,UPS,Trucking & Courier Services (No Air),0.07360883241224718,23,0.03333333333333333,69.24761962890625
2016-03-31,2016-05-05,2016-05-06,KLAC,Optical Instruments & Lenses,0.06537771155190268,24,0.03333333333333333,58.39596939086914
2016-03-31,2016-05-05,2016-05-06,MCD,Retail-Eating  Places,0.06178566384519327,25,0.03333333333333333,102.56392669677734
2016-03-31,2016-05-05,2016-05-06,AXP,Finance Services,0.06174312569042803,26,0.03333333333333333,56.08936309814453
2016-03-31,2016-05-05,2016-05-06,GILD,"Biological Products, (No Diagnostic Substances)",0.0417097943980593,27,0.03333333333333333,59.4821891784668
2016-03-31,2016-05-05,2016-05-06,CAT,Construction Machinery & Equip,-0.003968123851087385,28,0.03333333333333333,58.45552062988281
2016-03-31,2016-05-05,2016-05-06,DUK,Electric & Other Services Combined,-0.024189302260650497,29,0.03333333333333333,52.27707290649414
2016-03-31,2016-05-05,2016-05-06,INTC,Semiconductors & Related Devices,-0.11099538543313028,30,0.03333333333333333,24.156879425048828
2016-06-30,2016-08-04,2016-08-05,NVDA,Semiconductors & Related Devices,13.674244233077104,1,0.03333333333333333,1.4284427165985107
2016-06-30,2016-08-04,2016-08-05,AAPL,Electronic Computers,3.0899023313197125,2,0.03333333333333333,24.60033226013184
2016-06-30,2016-08-04,2016-08-05,WMT,Retail-Variety Stores,1.7580012244757233,3,0.03333333333333333,20.712839126586918
2016-06-30,2016-08-04,2016-08-05,NEE,Electric Services,1.5040415165119474,4,0.03333333333333333,24.582223892211918
2016-06-30,2016-08-04,2016-08-05,LRCX,"Special Industry Machinery, NEC",1.429480300781185,5,0.03333333333333333,8.149676322937012
2016-06-30,2016-08-04,2016-08-05,IBM,Computer & office Equipment,1.024543784773751,6,0.03333333333333333,102.91981506347656
2016-06-30,2016-08-04,2016-08-05,PFE,Pharmaceutical Preparations,0.9756394571315576,7,0.03333333333333333,21.7204647064209
2016-06-30,2016-08-04,2016-08-05,QCOM,Radio & Tv Broadcasting & Communications Equipment,0.9338987243994186,8,0.03333333333333333,47.36543273925781
2016-06-30,2016-08-04,2016-08-05,COST,Retail-Variety Stores,0.8902968307771313,9,0.03333333333333333,141.5122528076172
2016-06-30,2016-08-04,2016-08-05,CVX,Petroleum Refining,0.6773201360855916,10,0.03333333333333333,66.4078140258789
2016-06-30,2016-08-04,2016-08-05,GILD,"Biological Products, (No Diagnostic Substances)",0.6720613358880769,11,0.03333333333333333,56.80067825317383
2016-06-30,2016-08-04,2016-08-05,VZ,Telephone Communications (No Radiotelephone),0.6578566677806523,12,0.03333333333333333,31.853403091430664
2016-06-30,2016-08-04,2016-08-05,MCD,Retail-Eating  Places,0.6285797553240133,13,0.03333333333333333,94.32162475585938
2016-06-30,2016-08-04,2016-08-05,KO,Beverages,0.6057086069371826,14,0.03333333333333333,32.02626037597656
2016-06-30,2016-08-04,2016-08-05,RTX,Aircraft Engines & Engine Parts,0.5904580225027124,15,0.03333333333333333,54.06560516357422
2016-06-30,2016-08-04,2016-08-05,T,Telephone Communications (No Radiotelephone),0.40396441290048135,16,0.03333333333333333,16.444713592529297
2016-06-30,2016-08-04,2016-08-05,DUK,Electric & Other Services Combined,0.38396420293876593,17,0.03333333333333333,56.05275344848633
2016-06-30,2016-08-04,2016-08-05,CAT,Construction Machinery & Equip,0.3301360642996866,18,0.03333333333333333,66.4201431274414
2016-06-30,2016-08-04,2016-08-05,DE,Farm Machinery & Equipment,0.2702154715010879,19,0.03333333333333333,67.1338119506836
2016-06-30,2016-08-04,2016-08-05,CSCO,Computer Communications Equipment,0.2212175780220619,20,0.03333333333333333,23.152328491210938
2016-06-30,2016-08-04,2016-08-05,GS,"Security Brokers, Dealers & Flotation Companies",0.21569219746217225,21,0.03333333333333333,132.51785278320312
2016-06-30,2016-08-04,2016-08-05,PG,"Soap, Detergents, Cleang Preparations, Perfumes, Cosmetics",0.21186924305627625,22,0.03333333333333333,65.81473541259766
2016-06-30,2016-08-04,2016-08-05,MRK,Pharmaceutical Preparations,0.1516417176410029,23,0.03333333333333333,45.160404205322266
2016-06-30,2016-08-04,2016-08-05,UPS,Trucking & Courier Services (No Air),0.13932924879025127,24,0.03333333333333333,74.34379577636719
2016-06-30,2016-08-04,2016-08-05,ABT,Pharmaceutical Preparations,0.09323474030657089,25,0.03333333333333333,37.7608757019043
2016-06-30,2016-08-04,2016-08-05,AEP,Electric Services,0.021409113506578037,26,0.03333333333333333,47.7720947265625
2016-06-30,2016-08-04,2016-08-05,UNP,"Railroads, Line-Haul Operating",0.017923378462270684,27,0.03333333333333333,75.64694213867188
2016-06-30,2016-08-04,2016-08-05,KLAC,Optical Instruments & Lenses,0.012886204857315064,28,0.03333333333333333,65.8499526977539
2016-06-30,2016-08-04,2016-08-05,PEP,Beverages,-0.04211453985546648,29,0.03333333333333333,80.84197998046875
2016-06-30,2016-08-04,2016-08-05,INTC,Semiconductors & Related Devices,-0.05243959583682284,30,0.03333333333333333,28.342634201049805
2016-09-30,2016-11-04,2016-11-07,NVDA,Semiconductors & Related Devices,13.234883090425996,1,0.03333333333333333,1.752452373504639
2016-09-30,2016-11-04,2016-11-07,AAPL,Electronic Computers,3.4722954264814376,2,0.03333333333333333,25.40070533752441
2016-09-30,2016-11-04,2016-11-07,WMT,Retail-Variety Stores,2.203178784971909,3,0.03333333333333333,19.72934341430664
2016-09-30,2016-11-04,2016-11-07,NEE,Electric Services,1.8740682395251331,4,0.03333333333333333,24.493867874145508
2016-09-30,2016-11-04,2016-11-07,T,Telephone Communications (No Radiotelephone),1.8071524878232976,5,0.03333333333333333,14.25225830078125
2016-09-30,2016-11-04,2016-11-07,PFE,Pharmaceutical Preparations,1.619921720973016,6,0.03333333333333333,18.619295120239254
2016-09-30,2016-11-04,2016-11-07,IBM,Computer & office Equipment,1.37530548242873,7,0.03333333333333333,98.86910247802734
2016-09-30,2016-11-04,2016-11-07,COST,Retail-Variety Stores,1.3373479960026549,8,0.03333333333333333,121.82443237304688
2016-09-30,2016-11-04,2016-11-07,GILD,"Biological Products, (No Diagnostic Substances)",1.186081481315832,9,0.03333333333333333,52.589385986328125
2016-09-30,2016-11-04,2016-11-07,VZ,Telephone Communications (No Radiotelephone),0.9514373407977509,10,0.03333333333333333,28.50491142272949
2016-09-30,2016-11-04,2016-11-07,RTX,Aircraft Engines & Engine Parts,0.839933527109159,11,0.03333333333333333,52.02666473388672
2016-09-30,2016-11-04,2016-11-07,KO,Beverages,0.7549868937204153,12,0.03333333333333333,31.53047180175781
2016-09-30,2016-11-04,2016-11-07,CVX,Petroleum Refining,0.6730029909013181,13,0.03333333333333333,71.3405532836914
2016-09-30,2016-11-04,2016-11-07,QCOM,Radio & Tv Broadcasting & Communications Equipment,0.62809067973645,14,0.03333333333333333,52.74453353881836
2016-09-30,2016-11-04,2016-11-07,DUK,Electric & Other Services Combined,0.5312464691909103,15,0.03333333333333333,53.19564437866211
2016-09-30,2016-11-04,2016-11-07,ABT,Pharmaceutical Preparations,0.38954709235272267,16,0.03333333333333333,33.46700668334961
2016-09-30,2016-11-04,2016-11-07,CAT,Construction Machinery & Equip,0.3690752428167168,17,0.03333333333333333,67.97222137451172
2016-09-30,2016-11-04,2016-11-07,MRK,Pharmaceutical Preparations,0.31020342167480147,18,0.03333333333333333,42.77745056152344
2016-09-30,2016-11-04,2016-11-07,PG,"Soap, Detergents, Cleang Preparations, Perfumes, Cosmetics",0.27578157988957475,19,0.03333333333333333,66.92595672607422
2016-09-30,2016-11-04,2016-11-07,GS,"Security Brokers, Dealers & Flotation Companies",0.2570544831351091,20,0.03333333333333333,148.9504852294922
2016-09-30,2016-11-04,2016-11-07,CSCO,Computer Communications Equipment,0.24332276599638994,21,0.03333333333333333,23.26846694946289
2016-09-30,2016-11-04,2016-11-07,UPS,Trucking & Courier Services (No Air),0.22917383274374442,22,0.03333333333333333,75.56546020507812
2016-09-30,2016-11-04,2016-11-07,DE,Farm Machinery & Equipment,0.22435718701211385,23,0.03333333333333333,76.8239517211914
2016-09-30,2016-11-04,2016-11-07,UNP,"Railroads, Line-Haul Operating",0.15856925480650727,24,0.03333333333333333,73.5736312866211
2016-09-30,2016-11-04,2016-11-07,AEP,Electric Services,0.15167101350453252,25,0.03333333333333333,44.89681625366211
2016-09-30,2016-11-04,2016-11-07,KLAC,Optical Instruments & Lenses,0.10573869836268752,26,0.03333333333333333,64.56036376953125
2016-09-30,2016-11-04,2016-11-07,BMY,Pharmaceutical Preparations,0.09588263113469994,27,0.03333333333333333,37.67215347290039
2016-09-30,2016-11-04,2016-11-07,PEP,Beverages,0.04481123200917181,28,0.03333333333333333,80.14008331298828
2016-09-30,2016-11-04,2016-11-07,INTU,Services-Prepackaged Software,0.030860642480860956,29,0.03333333333333333,100.4369888305664
2016-09-30,2016-11-04,2016-11-07,INTC,Semiconductors & Related Devices,0.010028849990606853,30,0.03333333333333333,28.320480346679688
2016-12-31,2017-02-04,2017-02-06,NVDA,Semiconductors & Related Devices,10.821859586200747,1,0.03333333333333333,2.888844966888428
2016-12-31,2017-02-04,2017-02-06,AAPL,Electronic Computers,4.606248425190738,2,0.03333333333333333,29.97425651550293
2016-12-31,2017-02-04,2017-02-06,WMT,Retail-Variety Stores,3.1024383833242997,3,0.03333333333333333,18.908056259155277
2016-12-31,2017-02-04,2017-02-06,T,Telephone Communications (No Radiotelephone),2.7362653222468416,4,0.03333333333333333,16.143352508544922
2016-12-31,2017-02-04,2017-02-06,NEE,Electric Services,2.318726910111707,5,0.03333333333333333,24.52326011657715
2016-12-31,2017-02-04,2017-02-06,PFE,Pharmaceutical Preparations,2.0089915791467092,6,0.03333333333333333,20.153377532958984
2016-12-31,2017-02-04,2017-02-06,GILD,"Biological Products, (No Diagnostic Substances)",1.93844471832917,7,0.03333333333333333,51.77643203735352
2016-12-31,2017-02-04,2017-02-06,IBM,Computer & office Equipment,1.555977665076489,8,0.03333333333333333,112.66921997070312
2016-12-31,2017-02-04,2017-02-06,QCOM,Radio & Tv Broadcasting & Communications Equipment,1.4269124325374232,9,0.03333333333333333,41.05970001220703
