signal_id,family,horizon_d,regime,ts_corr_pred,tercile_hi_lo_univ_ret,n_dates,metric_note,status,caveat,p_value,q_value_bh
sig_usdkrw_chg5,F_market_macro,1,PRESENT,-0.0160234058181945,-0.0001218871227956,1058,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.6026390239713918,0.6523412115154241
sig_usdkrw_chg5,F_market_macro,3,PRESENT,-0.0307878184713974,-0.0012482998680085,1056,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.31753428897069913,0.3969178612133739
sig_usdkrw_chg5,F_market_macro,5,PRESENT,-0.0283311513746826,-0.0017753258246969,1054,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.3581613616103882,0.42735162464875864
sig_usdkrw_chg5,F_market_macro,10,PRESENT,-0.0747288222639436,-0.0077695584253815,1049,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.01548481592003396,0.05314759088865755
sig_usdkrw_chg5,F_market_macro,20,PRESENT,-0.054635003148215,-0.005305168198943,1039,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.07836143108733852,0.15116367655931562
sig_vix_level,F_market_macro,1,FULL,0.0942928955158885,0.0029993308349716,2044,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,1.9551799517495272e-05,0.00017107824577808364
sig_vix_level,F_market_macro,3,FULL,0.1538027203440884,0.0083980086040827,2042,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,2.7988588422586475e-12,3.673502230464475e-11
sig_vix_level,F_market_macro,5,FULL,0.1792674676530014,0.0130404662971449,2040,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,3.404270351647794e-16,5.1064055274716914e-15
sig_vix_level,F_market_macro,10,FULL,0.2042452452465061,0.022445200230828,2035,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,1.3235221199521138e-20,2.779396451899439e-19
sig_vix_level,F_market_macro,20,FULL,0.2531803754246912,0.0425411231531751,2025,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,5.505864118813601e-31,1.9270524415847602e-29
sig_vix_level,F_market_macro,1,PAST,0.1711380039724596,0.0053778971328418,986,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,6.410247603968193e-08,6.730759984166602e-07
sig_vix_level,F_market_macro,3,PAST,0.2601906854567236,0.0144188801364939,986,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,1.0133382741794091e-16,1.773341979813966e-15
sig_vix_level,F_market_macro,5,PAST,0.3103649501758485,0.0226288358444725,986,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,1.8498022411942183e-23,4.855730883134823e-22
sig_vix_level,F_market_macro,10,PAST,0.3673814454483317,0.0396074481653692,986,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,7.19428271443976e-33,3.776998425080874e-31
sig_vix_level,F_market_macro,20,PAST,0.4890113367086832,0.0836525989150174,986,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,2.0834516195116247e-60,2.187624200487206e-58
sig_vix_level,F_market_macro,1,PRESENT,0.0172928623401523,0.0007039060469135,1058,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.5742110670791138,0.6293608224136743
sig_vix_level,F_market_macro,3,PRESENT,0.0487024144406601,0.002102505831551,1056,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.11371684526679929,0.19258497988732137
sig_vix_level,F_market_macro,5,PRESENT,0.0502760612099524,0.003352392127756,1054,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.10282162750052004,0.18012652677706784
sig_vix_level,F_market_macro,10,PRESENT,0.0426342900505548,0.0064429721100122,1049,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.16763839526069393,0.26669744700564946
sig_vix_level,F_market_macro,20,PRESENT,0.0221425469728248,0.0036698717890334,1039,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.4758701677893362,0.5360136846849446
sig_vix_chg5,F_market_macro,1,FULL,-0.042212180764592,-0.0016862876507349,2044,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.056375469954876876,0.12080457847473615
sig_vix_chg5,F_market_macro,3,FULL,-0.0239401624568554,-0.0017405921172911,2042,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.2795581561716296,0.3715646379496343
sig_vix_chg5,F_market_macro,5,FULL,-0.01752970653454,-0.0016567092392856,2040,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.4287522972068274,0.5002110134079653
sig_vix_chg5,F_market_macro,10,FULL,-0.0258120012722827,-0.0039454101752297,2035,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.24447143199235888,0.3422600047893024
sig_vix_chg5,F_market_macro,20,FULL,-0.0215719379229463,-0.0008995262188479,2025,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.3319215386191771,0.4065142308216606
sig_vix_chg5,F_market_macro,1,PAST,-0.0714320497725014,-0.0033151458868692,986,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.024894723462748816,0.07510412136204087
sig_vix_chg5,F_market_macro,3,PAST,-0.0464521672530042,-0.0051096839964778,986,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.1449606943832675,0.23416727554220135
sig_vix_chg5,F_market_macro,5,PAST,-0.0308649364291872,-0.0039109842741696,986,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.3329545128634554,0.4065142308216606
sig_vix_chg5,F_market_macro,10,PAST,-0.0276961257652707,-0.0076726459045024,986,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.3849896506545841,0.45420127324417225
sig_vix_chg5,F_market_macro,20,PAST,-0.0522986330052916,-0.0082137699307006,986,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.10074542274427187,0.18012652677706784
sig_vix_chg5,F_market_macro,1,PRESENT,-0.0125062639638244,0.0002226338889873,1058,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.6845036990035184,0.7187288839536943
sig_vix_chg5,F_market_macro,3,PRESENT,-0.0002694333380752,0.0018804942789195,1056,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.9930224467446487,0.9930224467446487
sig_vix_chg5,F_market_macro,5,PRESENT,-0.0058012130981725,0.0007728401136817,1054,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.8507852432362819,0.8673053450466951
sig_vix_chg5,F_market_macro,10,PRESENT,-0.0231087716088334,0.000946886256515,1049,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.45466489786713854,0.5232173543691065
sig_vix_chg5,F_market_macro,20,PRESENT,0.0067518940082877,0.0058917747951435,1039,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.8279139089102661,0.8522643179958621
sig_us3mo_chg20,F_market_macro,1,FULL,-0.0346786884405365,-0.0017465612862024,2044,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.1170312036507871,0.19505200608464515
sig_us3mo_chg20,F_market_macro,3,FULL,-0.0364833900235604,-0.0037170953674514,2042,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.09931806811534538,0.18012652677706784
sig_us3mo_chg20,F_market_macro,5,FULL,-0.0477251958028709,-0.0059539801597961,2040,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.031124261300512112,0.07781065325128028
sig_us3mo_chg20,F_market_macro,10,FULL,-0.0723483381998121,-0.0106587361741765,2035,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.001090862591435245,0.006737680711805924
sig_us3mo_chg20,F_market_macro,20,FULL,-0.1218186924325527,-0.0224372784191378,2025,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,3.8206592272745e-08,4.457435765153583e-07
sig_us3mo_chg20,F_market_macro,1,PAST,-0.0103765936206091,-0.0011608366936476,986,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.7448578507931602,0.7743571716166517
sig_us3mo_chg20,F_market_macro,3,PAST,-0.0129994159270787,-0.0030370008877857,986,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.6835017343169693,0.7187288839536943
sig_us3mo_chg20,F_market_macro,5,PAST,-0.033960006459316,-0.0053567857918199,986,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.2867309445956221,0.37633436478175397
sig_us3mo_chg20,F_market_macro,10,PAST,-0.0653413481695451,-0.0114553940470141,986,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.04023289490400362,0.09387675477600846
sig_us3mo_chg20,F_market_macro,20,PAST,-0.1147308272972378,-0.0306136550725512,986,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.0003062232191229987,0.002143562533860991
sig_us3mo_chg20,F_market_macro,1,PRESENT,-0.0501651265007886,-0.0020961174293601,1058,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.1029294438726102,0.18012652677706784
sig_us3mo_chg20,F_market_macro,3,PRESENT,-0.0584343783124592,-0.0051812799089167,1056,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.057661082613847704,0.12108827348908019
sig_us3mo_chg20,F_market_macro,5,PRESENT,-0.0674263745695417,-0.0084466575254445,1054,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.028602959507991115,0.07646755766820099
sig_us3mo_chg20,F_market_macro,10,PRESENT,-0.0908056736405867,-0.0162318748379542,1049,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.0032440296717533004,0.017031155776704825
sig_us3mo_chg20,F_market_macro,20,PRESENT,-0.1480836553527824,-0.0315913676745909,1039,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,1.6351618574702797e-06,1.560836318494358e-05
sig_dxy_chg5,F_market_macro,1,FULL,-0.0827897215882911,-0.0027820951246274,2044,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.00017887737129273766,0.0013415802846955325
sig_dxy_chg5,F_market_macro,3,FULL,-0.0747461375757183,-0.0051270939647747,2042,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.0007239975217425721,0.004751233736435629
sig_dxy_chg5,F_market_macro,5,FULL,-0.0607154217224152,-0.005295312477282,2040,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.006085387687646187,0.02904389578194771
sig_dxy_chg5,F_market_macro,10,FULL,-0.071697015088847,-0.006957565804803,2035,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.0012100494732154735,0.007058621927090262
sig_dxy_chg5,F_market_macro,20,FULL,-0.0559150181211499,-0.0082815956250145,2025,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.011849626833997982,0.04290382129550994
sig_dxy_chg5,F_market_macro,1,PAST,-0.1210661326241024,-0.0032344842870141,986,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.00013854224987335233,0.0011189950951309227
sig_dxy_chg5,F_market_macro,3,PAST,-0.0819119598590282,-0.0042682901181019,986,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.010077749826845209,0.042326549272749876
sig_dxy_chg5,F_market_macro,5,PAST,-0.0670524587276582,-0.0023943344730431,986,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.03527488702142175,0.08613635202905312
sig_dxy_chg5,F_market_macro,10,PAST,-0.0688948570026968,-0.002274254183487,986,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.03052819380061284,0.07781065325128028
sig_dxy_chg5,F_market_macro,20,PAST,-0.0704443295437478,-0.0097292150182812,986,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.026970861218272416,0.07646755766820099
sig_dxy_chg5,F_market_macro,1,PRESENT,-0.0498545379307489,-0.002429652106591,1058,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.10508090088091848,0.18087696053272853
sig_dxy_chg5,F_market_macro,3,PRESENT,-0.0678665893285647,-0.0060187230091584,1056,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.02743065719784434,0.07646755766820099
sig_dxy_chg5,F_market_macro,5,PRESENT,-0.0578493593682852,-0.0081438516640601,1054,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.06045720152148446,0.12447070901482096
sig_dxy_chg5,F_market_macro,10,PRESENT,-0.0777579519571529,-0.0117910850876594,1049,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.011760247139104205,0.04290382129550994
sig_dxy_chg5,F_market_macro,20,PRESENT,-0.0388532214724028,-0.0069836274034919,1039,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.21081003630506484,0.30743130294488624
sig_breadth_advance,F_market_macro,1,FULL,0.0558560745027182,0.0020939394641306,2044,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.011546318362802331,0.04290382129550994
sig_breadth_advance,F_market_macro,3,FULL,0.0534598833407552,0.0037795206588889,2042,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.0156911935004608,0.05314759088865755
sig_breadth_advance,F_market_macro,5,FULL,0.0397696791349057,0.0035200336452076,2040,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.07251660893334304,0.14642776803848115
sig_breadth_advance,F_market_macro,10,FULL,0.0281776471712456,0.0016093431660069,2035,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.20387369780564293,0.30743130294488624
sig_breadth_advance,F_market_macro,20,FULL,0.0223730839949477,0.0008583719585,2025,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.31427460901432214,0.3969178612133739
sig_breadth_advance,F_market_macro,1,PAST,0.0987060999215988,0.0034596725944794,986,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.0019151572883029171,0.010583763961674016
sig_breadth_advance,F_market_macro,3,PAST,0.0717823623848464,0.0044657597836236,986,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.024192333064904068,0.07510412136204087
sig_breadth_advance,F_market_macro,5,PAST,0.0656299515015385,0.0044867864349846,986,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.03935746578462857,0.09387675477600846
sig_breadth_advance,F_market_macro,10,PAST,0.0236383485978136,0.0004707619446876,986,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.4584380628757886,0.5232173543691065
sig_breadth_advance,F_market_macro,20,PAST,0.0319119189508212,0.0032048338722826,986,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.31680822439236983,0.3969178612133739
sig_breadth_advance,F_market_macro,1,PRESENT,0.0172384883933773,0.001251687141777,1058,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.5754156090639309,0.6293608224136743
sig_breadth_advance,F_market_macro,3,PRESENT,0.0387855991529236,0.0037630506383866,1056,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.20789891785507003,0.30743130294488624
sig_breadth_advance,F_market_macro,5,PRESENT,0.0217857816118809,0.0032046361532508,1054,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.47985987009890274,0.5360136846849446
sig_breadth_advance,F_market_macro,10,PRESENT,0.0315898321955262,0.0034748570670921,1049,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.3066979624658372,0.3969178612133739
sig_breadth_advance,F_market_macro,20,PRESENT,0.0140196315582843,0.002104090960905,1039,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.6517154630228768,0.6982665675245108
sig_breadth_ma20,F_market_macro,1,FULL,0.0511070824545563,0.00198262156432,2044,TIME-SERIES market-timing (univ-mean fwd ret); NOT cross-section IC,measured_with_caveat,overlapping h-day returns autocorrelate (significance overstated); macro lagged 1 extra day; market-timing influence not edge,0.020850569023689775,0.06841592960898207
