signal_id,family,horizon_d,regime,ic_mean_pred,ic_tstat,ic_hit_rate,n_dates,decile_ls_exec_netcost,longonly_topdecile_exec_netcost,placebo_ic_5d,status,execution_note,caveat,label_note
sig_flow_foreign_amt_mcap,A_flow,3,PRESENT,-0.010116004604418423,-2.6071795271760454,0.45170454545454547,1056,-0.01138942742615316,0.010231489629459727,,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_foreign_amt_mcap,A_flow,5,PRESENT,-0.011102736031907173,-2.7855656875544192,0.4658444022770398,1054,-0.012998209487343121,0.013683130702533167,0.0021511890110517693,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_foreign_amt_mcap,A_flow,10,PRESENT,-0.004934110929984836,-1.2068651808705053,0.4747378455672069,1049,-0.016455803361233867,0.023304835620992847,,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_foreign_amt_mcap,A_flow,20,PRESENT,0.002090689265967074,0.5108319455909334,0.5149181905678537,1039,-0.012092019304239933,0.046009841478861724,,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_fi_divergence,A_flow,1,FULL,-0.0213827530701302,-8.500687565604018,0.4231898238747554,2044,-0.002277817507774908,-0.003975653023696124,,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_fi_divergence,A_flow,3,FULL,-0.02030389372831514,-8.075554750927928,0.42458374142997063,2042,-0.003601922569556068,-0.010782887873692274,,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_fi_divergence,A_flow,5,FULL,-0.01558807475655908,-6.231321286854612,0.4411764705882353,2040,-0.004268994021953379,-0.016798147852086356,0.0020412959133109866,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_fi_divergence,A_flow,10,FULL,-0.008988460585273451,-3.63002900439248,0.46535626535626534,2035,-0.004136370118845753,-0.0223678476198231,,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_fi_divergence,A_flow,20,FULL,-0.006102888641575643,-2.426802506349218,0.4671604938271605,2025,-0.0002992571164425677,-0.03614534483553898,,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_fi_divergence,A_flow,1,PAST,-0.019895285866966306,-5.7488466585917655,0.4381338742393509,986,-0.002399151124035983,-0.004451393081936304,,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_fi_divergence,A_flow,3,PAST,-0.025445174506506758,-7.214109194465792,0.3995943204868154,986,-0.004396751761538745,-0.016184091872978666,,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_fi_divergence,A_flow,5,PAST,-0.0232576226761032,-6.839652011169329,0.4148073022312373,986,-0.006398795058728051,-0.027525365477244355,1.0588175762954466e-05,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_fi_divergence,A_flow,10,PAST,-0.017489054899532955,-5.308475794574969,0.43509127789046653,986,-0.007395239499943183,-0.03893488432406102,,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_fi_divergence,A_flow,20,PAST,-0.01428234621923845,-4.164799308042385,0.4421906693711968,986,-0.002290082089036071,-0.06411629929048941,,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_fi_divergence,A_flow,1,PRESENT,-0.022768993771755532,-6.261791992233295,0.40926275992438566,1058,-0.002164740999614775,-0.0035322884703645396,,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_fi_divergence,A_flow,3,PRESENT,-0.015503417547162742,-4.340540554561484,0.4479166666666667,1056,-0.002859780918708607,-0.005739718230419186,,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_fi_divergence,A_flow,5,PRESENT,-0.008413336380211358,-2.3127331453840645,0.4658444022770398,1054,-0.0022765995036802974,-0.006763008783390164,0.003458541254467886,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_fi_divergence,A_flow,10,PRESENT,-0.0009983881411744335,-0.2730414512704515,0.4938036224976168,1049,-0.0010732192992441655,-0.006795780708118064,,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_fi_divergence,A_flow,20,PRESENT,0.0016593300028666339,0.454579600710939,0.49085659287776706,1039,0.0015900147054796606,-0.009601205189166394,,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_foreign_amt_cum3,A_flow,1,FULL,-0.009285200957517599,-3.374039713365401,0.4623287671232877,2044,-0.009937002114464815,0.002516844936738639,,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_foreign_amt_cum3,A_flow,3,FULL,-0.01447619521197072,-5.1503683839031265,0.4622918707149853,2042,-0.03790879500271354,0.002618300717340133,,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_foreign_amt_cum3,A_flow,5,FULL,-0.016432499543761234,-5.980028697555813,0.44509803921568625,2040,-0.033307564610551905,0.01809450825423676,0.008019161264997215,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_foreign_amt_cum3,A_flow,10,FULL,-0.013028083187760105,-4.622456325121437,0.458968058968059,2035,-0.052182101338414215,0.027178711786350684,,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_foreign_amt_cum3,A_flow,20,FULL,-0.012306464019721389,-4.402184933138081,0.45481481481481484,2025,-0.09510598073980822,0.053915852859694344,,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_foreign_amt_cum3,A_flow,1,PAST,-0.010358788872410192,-2.5821103465234514,0.44929006085192696,986,-0.011829353404633808,0.0016899744334941107,,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_foreign_amt_cum3,A_flow,3,PAST,-0.022708034072127858,-5.661785639935531,0.4239350912778905,986,-0.06433951029310059,-0.0037455369103201073,,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_foreign_amt_cum3,A_flow,5,PAST,-0.0294853603226994,-7.611280785370834,0.39148073022312374,986,-0.050989501419010465,0.024988311197333305,-0.001320960709760994,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_foreign_amt_cum3,A_flow,10,PAST,-0.029428600029155698,-7.343242213023233,0.40060851926977686,986,-0.09088670841432742,0.033132596409680116,,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_foreign_amt_cum3,A_flow,20,PAST,-0.03588664313142344,-9.012341385333436,0.37322515212981744,986,-0.18111637627445484,0.06812357893216589,,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_foreign_amt_cum3,A_flow,1,PRESENT,-0.008284673845906927,-2.1908038434997414,0.47448015122873344,1058,-0.008173430874288417,0.0032874444794599115,,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_foreign_amt_cum3,A_flow,3,PRESENT,-0.006790027488377027,-1.7294363229973004,0.4981060606060606,1056,-0.013230115763772607,0.00856029304771229,,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_foreign_amt_cum3,A_flow,5,PRESENT,-0.004221758815077144,-1.0946518496112951,0.4952561669829222,1054,-0.016766397918768085,0.011645466791339983,-0.0012555133688280096,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_foreign_amt_cum3,A_flow,10,PRESENT,0.002387464577364819,0.6113299933047478,0.5138226882745471,1049,-0.015801984487269865,0.021582400786729312,,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_foreign_amt_cum3,A_flow,20,PRESENT,0.010070876311499225,2.651128887233835,0.5322425409047161,1039,-0.013483025978343739,0.040432871235577914,,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_foreign_amt_cum5,A_flow,1,FULL,-0.008768190125632036,-3.1519890873629213,0.47015655577299414,2044,-0.011700826785837495,0.001782218821997292,,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_foreign_amt_cum5,A_flow,3,FULL,-0.014548019415152536,-5.105302053323168,0.4544564152791381,2042,-0.018935092364763394,0.01399350861502335,,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_foreign_amt_cum5,A_flow,5,FULL,-0.015394173787869135,-5.491826013629557,0.4392156862745098,2040,-0.0026340010151775324,0.041348267822894615,-0.002694848868552624,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_foreign_amt_cum5,A_flow,10,FULL,-0.009944885527802526,-3.4577253664378405,0.4643734643734644,2035,-0.019189026002840347,0.04620926332355703,,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_foreign_amt_cum5,A_flow,20,FULL,-0.010916438670815303,-3.8100082258482275,0.46617283950617283,2025,-0.02271782040232134,0.08842983143789783,,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_foreign_amt_cum5,A_flow,1,PAST,-0.012109881723745724,-3.005418351762976,0.45740365111561865,986,-0.014446086255090779,0.0007469324063602739,,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_foreign_amt_cum5,A_flow,3,PAST,-0.025095709791180667,-6.314836726135154,0.41683569979716023,986,-0.019703739925974233,0.02132394860227895,,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_foreign_amt_cum5,A_flow,5,PAST,-0.02761646052250848,-7.057223559305428,0.3924949290060852,986,0.015569390817644439,0.07227778674986801,0.0023609671165997492,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
sig_flow_foreign_amt_cum5,A_flow,10,PAST,-0.02773681955600253,-6.723676856527931,0.40466531440162273,986,-0.022257753794441452,0.07258227088337212,,measured_with_caveat,long-only is executable view; long-short = statistical only (KR short not executable),vendor-estimated flow (수급금액추정여부 all-True),ic=close-to-close prediction; decile=T+1-open executability net cost
