rebalance_period_end,available_date,execution_date,ticker,sector,qv_score,rank,weight,entry_close
2015-03-31,2015-05-05,2015-05-06,UPS,Trucking & Courier Services (No Air),2.2895386823784225,8,0.03333333333333333,65.3349380493164
2015-03-31,2015-05-05,2015-05-06,C,National Commercial Banks,2.1668899289233527,9,0.03333333333333333,38.96034622192383
2015-03-31,2015-05-05,2015-05-06,GILD,"Biological Products, (No Diagnostic Substances)",2.147941930750525,10,0.03333333333333333,70.65097045898438
2015-03-31,2015-05-05,2015-05-06,BX,Investment Advice,1.9278734164726965,11,0.03333333333333333,24.53873062133789
2015-03-31,2015-05-05,2015-05-06,MA,"Services-Business Services, NEC",1.311139647493926,12,0.03333333333333333,84.72354888916016
2015-03-31,2015-05-05,2015-05-06,KLAC,Optical Instruments & Lenses,1.1821890055153983,13,0.03333333333333333,47.39759826660156
2015-03-31,2015-05-05,2015-05-06,MCD,Retail-Eating  Places,1.0392612282386229,14,0.03333333333333333,73.26780700683594
2015-03-31,2015-05-05,2015-05-06,TMUS,Radiotelephone Communications,0.9068739261886825,15,0.03333333333333333,32.01737976074219
2015-03-31,2015-05-05,2015-05-06,LMT,Guided Missiles & Space Vehicles & Parts,0.8480660908300076,16,0.03333333333333333,139.1146240234375
2015-03-31,2015-05-05,2015-05-06,AEP,Electric Services,0.831949804466199,17,0.03333333333333333,37.29283905029297
2015-03-31,2015-05-05,2015-05-06,UNP,"Railroads, Line-Haul Operating",0.828491891946349,18,0.03333333333333333,83.47766876220703
2015-03-31,2015-05-05,2015-05-06,WMT,Retail-Variety Stores,0.8126688898979496,19,0.03333333333333333,21.164634704589844
2015-03-31,2015-05-05,2015-05-06,NEE,Electric Services,0.710516305439087,20,0.03333333333333333,18.79151725769043
2015-03-31,2015-05-05,2015-05-06,MRK,Pharmaceutical Preparations,0.6455512374835539,21,0.03333333333333333,40.87834930419922
2015-03-31,2015-05-05,2015-05-06,MU,Semiconductors & Related Devices,0.46720282715514,22,0.03333333333333333,27.298290252685547
2015-03-31,2015-05-05,2015-05-06,T,Telephone Communications (No Radiotelephone),0.3749902156753646,23,0.03333333333333333,11.66948127746582
2015-03-31,2015-05-05,2015-05-06,DUK,Electric & Other Services Combined,0.31616078385739715,24,0.03333333333333333,48.14485168457031
2015-03-31,2015-05-05,2015-05-06,CSCO,Computer Communications Equipment,0.2970717532437036,25,0.03333333333333333,20.726974487304688
2015-03-31,2015-05-05,2015-05-06,MSFT,Services-Prepackaged Software,0.2711421851838866,26,0.03333333333333333,39.63957595825195
2015-03-31,2015-05-05,2015-05-06,PFE,Pharmaceutical Preparations,0.1792708193546263,27,0.03333333333333333,19.64345359802246
2015-03-31,2015-05-05,2015-05-06,NKE,Rubber & Plastics Footwear,0.10467874353690848,28,0.03333333333333333,43.4795150756836
2015-03-31,2015-05-05,2015-05-06,ADBE,Services-Prepackaged Software,0.09589390662712072,29,0.03333333333333333,74.4800033569336
2015-03-31,2015-05-05,2015-05-06,DHR,"Industrial Instruments For Measurement, Display, and Control",0.09275126321923027,30,0.03333333333333333,33.608299255371094
2015-06-30,2015-08-04,2015-08-05,NVDA,Semiconductors & Related Devices,12.827726463621296,1,0.03333333333333333,0.4979779720306396
2015-06-30,2015-08-04,2015-08-05,NKE,Rubber & Plastics Footwear,6.2310736310300685,2,0.03333333333333333,50.7891845703125
2015-06-30,2015-08-04,2015-08-05,AAPL,Electronic Computers,4.921122599610195,3,0.03333333333333333,25.74364280700684
2015-06-30,2015-08-04,2015-08-05,LRCX,"Special Industry Machinery, NEC",3.390502433237341,4,0.03333333333333333,6.370733737945557
2015-06-30,2015-08-04,2015-08-05,TMUS,Radiotelephone Communications,3.3437493458272023,5,0.03333333333333333,39.17080307006836
2015-06-30,2015-08-04,2015-08-05,IBM,Computer & office Equipment,2.813876754027536,6,0.03333333333333333,95.7488784790039
2015-06-30,2015-08-04,2015-08-05,LMT,Guided Missiles & Space Vehicles & Parts,2.6710605489594177,7,0.03333333333333333,157.17478942871094
2015-06-30,2015-08-04,2015-08-05,C,National Commercial Banks,2.4146939300134056,8,0.03333333333333333,43.40485763549805
2015-06-30,2015-08-04,2015-08-05,GILD,"Biological Products, (No Diagnostic Substances)",2.118090139699001,9,0.03333333333333333,82.2706298828125
2015-06-30,2015-08-04,2015-08-05,VZ,Telephone Communications (No Radiotelephone),1.7695234623727842,10,0.03333333333333333,26.45992088317871
2015-06-30,2015-08-04,2015-08-05,HD,Retail-Lumber & Other Building Materials Dealers,1.5837905250206534,11,0.03333333333333333,91.50154113769533
2015-06-30,2015-08-04,2015-08-05,AXP,Finance Services,1.5832008245664215,12,0.03333333333333333,64.87582397460938
2015-06-30,2015-08-04,2015-08-05,ADBE,Services-Prepackaged Software,0.9915439395209431,13,0.03333333333333333,83.37999725341797
2015-06-30,2015-08-04,2015-08-05,KLAC,Optical Instruments & Lenses,0.9288209708701667,14,0.03333333333333333,43.19221878051758
2015-06-30,2015-08-04,2015-08-05,MU,Semiconductors & Related Devices,0.890485104665546,15,0.03333333333333333,18.44268226623535
2015-06-30,2015-08-04,2015-08-05,AEP,Electric Services,0.7369127650928682,16,0.03333333333333333,38.439571380615234
2015-06-30,2015-08-04,2015-08-05,NEE,Electric Services,0.7310643941279811,17,0.03333333333333333,20.05840110778809
2015-06-30,2015-08-04,2015-08-05,BX,Investment Advice,0.6622279634211294,18,0.03333333333333333,23.308652877807617
2015-06-30,2015-08-04,2015-08-05,DUK,Electric & Other Services Combined,0.6032363163185727,19,0.03333333333333333,47.10452651977539
2015-06-30,2015-08-04,2015-08-05,MA,"Services-Business Services, NEC",0.6017724606561643,20,0.03333333333333333,92.08235168457033
2015-06-30,2015-08-04,2015-08-05,CSCO,Computer Communications Equipment,0.3652148468860872,21,0.03333333333333333,20.382022857666016
2015-06-30,2015-08-04,2015-08-05,ELV,Hospital & Medical Service Plans,0.33197692229964243,22,0.03333333333333333,132.91416931152344
2015-06-30,2015-08-04,2015-08-05,WMT,Retail-Variety Stores,0.2296860442869424,23,0.03333333333333333,20.17302894592285
2015-06-30,2015-08-04,2015-08-05,MSFT,Services-Prepackaged Software,0.17861087731630698,24,0.03333333333333333,41.01790237426758
2015-06-30,2015-08-04,2015-08-05,UNP,"Railroads, Line-Haul Operating",0.17788266115741758,25,0.03333333333333333,74.61769104003906
2015-06-30,2015-08-04,2015-08-05,SBUX,Retail-Eating & Drinking Places,0.16871337196895264,26,0.03333333333333333,47.201210021972656
2015-06-30,2015-08-04,2015-08-05,QCOM,Radio & Tv Broadcasting & Communications Equipment,0.16049915559832284,27,0.03333333333333333,47.0238151550293
2015-06-30,2015-08-04,2015-08-05,AMGN,"Biological Products, (No Diagnostic Substances)",0.13531577715384846,28,0.03333333333333333,127.9462890625
2015-06-30,2015-08-04,2015-08-05,DHR,"Industrial Instruments For Measurement, Display, and Control",0.05452092354889273,29,0.03333333333333333,37.71670150756836
2015-06-30,2015-08-04,2015-08-05,INTC,Semiconductors & Related Devices,0.03389160836059418,30,0.03333333333333333,22.852970123291016
2015-09-30,2015-11-04,2015-11-05,NVDA,Semiconductors & Related Devices,10.26928328301844,1,0.03333333333333333,0.6733250021934509
2015-09-30,2015-11-04,2015-11-05,LRCX,"Special Industry Machinery, NEC",5.73225054751804,2,0.03333333333333333,6.658391952514648
2015-09-30,2015-11-04,2015-11-05,AAPL,Electronic Computers,5.628441714373569,3,0.03333333333333333,27.21314239501953
2015-09-30,2015-11-04,2015-11-05,LMT,Guided Missiles & Space Vehicles & Parts,3.5779330736710837,4,0.03333333333333333,165.26345825195312
2015-09-30,2015-11-04,2015-11-05,ADBE,Services-Prepackaged Software,3.322528573106529,5,0.03333333333333333,90.5500030517578
2015-09-30,2015-11-04,2015-11-05,IBM,Computer & office Equipment,3.288662973399602,6,0.03333333333333333,85.53199768066406
2015-09-30,2015-11-04,2015-11-05,HD,Retail-Lumber & Other Building Materials Dealers,2.7376059068238474,7,0.03333333333333333,97.98429870605467
2015-09-30,2015-11-04,2015-11-05,BX,Investment Advice,2.5633369418435024,8,0.03333333333333333,20.742650985717773
2015-09-30,2015-11-04,2015-11-05,VZ,Telephone Communications (No Radiotelephone),2.560091641334633,9,0.03333333333333333,26.55077171325684
2015-09-30,2015-11-04,2015-11-05,C,National Commercial Banks,2.300859194585274,10,0.03333333333333333,40.04975128173828
2015-09-30,2015-11-04,2015-11-05,UPS,Trucking & Courier Services (No Air),1.8835407998050533,11,0.03333333333333333,69.635986328125
2015-09-30,2015-11-04,2015-11-05,WMT,Retail-Variety Stores,1.6195876878495399,12,0.03333333333333333,16.084087371826172
2015-09-30,2015-11-04,2015-11-05,AXP,Finance Services,1.5655984233317246,13,0.03333333333333333,63.6912956237793
2015-09-30,2015-11-04,2015-11-05,GILD,"Biological Products, (No Diagnostic Substances)",1.3264596258655859,14,0.03333333333333333,75.05623626708984
2015-09-30,2015-11-04,2015-11-05,KLAC,Optical Instruments & Lenses,1.212585631702221,15,0.03333333333333333,55.5167236328125
2015-09-30,2015-11-04,2015-11-05,NEE,Electric Services,1.0506419479304567,16,0.03333333333333333,19.476911544799805
2015-09-30,2015-11-04,2015-11-05,MA,"Services-Business Services, NEC",0.8012304192403032,17,0.03333333333333333,94.510986328125
2015-09-30,2015-11-04,2015-11-05,SBUX,Retail-Eating & Drinking Places,0.5655326145851187,18,0.03333333333333333,49.816837310791016
2015-09-30,2015-11-04,2015-11-05,NKE,Rubber & Plastics Footwear,0.48551980461285615,19,0.03333333333333333,57.50787353515625
2015-09-30,2015-11-04,2015-11-05,ELV,Hospital & Medical Service Plans,0.4487077082744424,20,0.03333333333333333,117.20909118652344
2015-09-30,2015-11-04,2015-11-05,UNP,"Railroads, Line-Haul Operating",0.42939039684824615,21,0.03333333333333333,68.8991928100586
2015-09-30,2015-11-04,2015-11-05,AEP,Electric Services,0.40822144456489007,22,0.03333333333333333,38.6930046081543
2015-09-30,2015-11-04,2015-11-05,MCD,Retail-Eating  Places,0.24773038627416238,23,0.03333333333333333,87.2870864868164
2015-09-30,2015-11-04,2015-11-05,T,Telephone Communications (No Radiotelephone),0.2426330555375824,24,0.03333333333333333,12.087668418884276
2015-09-30,2015-11-04,2015-11-05,QCOM,Radio & Tv Broadcasting & Communications Equipment,0.23989262449651505,25,0.03333333333333333,37.910770416259766
2015-09-30,2015-11-04,2015-11-05,MU,Semiconductors & Related Devices,0.17913833233796922,26,0.03333333333333333,16.101991653442383
2015-09-30,2015-11-04,2015-11-05,MRK,Pharmaceutical Preparations,0.16015017932862735,27,0.03333333333333333,37.95206451416016
2015-09-30,2015-11-04,2015-11-05,RTX,Aircraft Engines & Engine Parts,0.061771772413576426,28,0.03333333333333333,49.55718994140625
2015-09-30,2015-11-04,2015-11-05,DUK,Electric & Other Services Combined,0.04212971301067972,29,0.03333333333333333,45.99766159057617
2015-09-30,2015-11-04,2015-11-05,AMGN,"Biological Products, (No Diagnostic Substances)",-0.07586718003402676,30,0.03333333333333333,117.45323944091795
2015-12-31,2016-02-04,2016-02-05,NVDA,Semiconductors & Related Devices,7.949479779932194,1,0.03333333333333333,0.6446609497070312
2015-12-31,2016-02-04,2016-02-05,AAPL,Electronic Computers,5.9938458581672185,2,0.03333333333333333,21.274093627929688
2015-12-31,2016-02-04,2016-02-05,AXP,Finance Services,5.195414674441244,3,0.03333333333333333,46.70773696899414
2015-12-31,2016-02-04,2016-02-05,C,National Commercial Banks,4.639558906031706,4,0.03333333333333333,29.517147064208984
2015-12-31,2016-02-04,2016-02-05,LRCX,"Special Industry Machinery, NEC",4.624320253383516,5,0.03333333333333333,5.981700897216797
2015-12-31,2016-02-04,2016-02-05,IBM,Computer & office Equipment,3.733188516240596,6,0.03333333333333333,79.34808349609375
2015-12-31,2016-02-04,2016-02-05,LMT,Guided Missiles & Space Vehicles & Parts,3.2086714591900645,7,0.03333333333333333,161.40797424316406
2015-12-31,2016-02-04,2016-02-05,HD,Retail-Lumber & Other Building Materials Dealers,2.899407422907381,8,0.03333333333333333,91.1455078125
2015-12-31,2016-02-04,2016-02-05,KLAC,Optical Instruments & Lenses,2.6165926961592176,9,0.03333333333333333,54.70732879638672
2015-12-31,2016-02-04,2016-02-05,BX,Investment Advice,2.321700499006312,10,0.03333333333333333,16.766386032104492
2015-12-31,2016-02-04,2016-02-05,VZ,Telephone Communications (No Radiotelephone),2.080193221031874,11,0.03333333333333333,29.65233993530273
2015-12-31,2016-02-04,2016-02-05,GILD,"Biological Products, (No Diagnostic Substances)",1.4502225336351469,12,0.03333333333333333,59.51846694946289
2015-12-31,2016-02-04,2016-02-05,UPS,Trucking & Courier Services (No Air),1.2277393981099687,13,0.03333333333333333,64.16357421875
2015-12-31,2016-02-04,2016-02-05,MA,"Services-Business Services, NEC",1.0776235196877266,14,0.03333333333333333,77.83698272705078
2015-12-31,2016-02-04,2016-02-05,UNP,"Railroads, Line-Haul Operating",0.8695113574198803,15,0.03333333333333333,59.66349029541016
2015-12-31,2016-02-04,2016-02-05,MCD,Retail-Eating  Places,0.8331488600677845,16,0.03333333333333333,89.95929718017578
2015-12-31,2016-02-04,2016-02-05,QCOM,Radio & Tv Broadcasting & Communications Equipment,0.7791939615616585,17,0.03333333333333333,32.99995040893555
2015-12-31,2016-02-04,2016-02-05,SBUX,Retail-Eating & Drinking Places,0.5627608278711811,18,0.03333333333333333,43.869754791259766
2015-12-31,2016-02-04,2016-02-05,WMT,Retail-Variety Stores,0.5519057225070944,19,0.03333333333333333,18.540529251098636
2015-12-31,2016-02-04,2016-02-05,CSCO,Computer Communications Equipment,0.35307343246957357,20,0.03333333333333333,16.765884399414062
2015-12-31,2016-02-04,2016-02-05,MRK,Pharmaceutical Preparations,0.32014562750823083,21,0.03333333333333333,34.33728790283203
2015-12-31,2016-02-04,2016-02-05,AEP,Electric Services,0.3038008677212939,22,0.03333333333333333,43.47342300415039
2015-12-31,2016-02-04,2016-02-05,NEE,Electric Services,0.29059217994132325,23,0.03333333333333333,21.839933395385746
2015-12-31,2016-02-04,2016-02-05,ELV,Hospital & Medical Service Plans,0.2611765572846919,24,0.03333333333333333,106.79295349121094
2015-12-31,2016-02-04,2016-02-05,DUK,Electric & Other Services Combined,0.1871418533843165,25,0.03333333333333333,51.50911331176758
2015-12-31,2016-02-04,2016-02-05,AMZN,Retail-Catalog & Mail-Order Houses,0.17016821983803943,26,0.03333333333333333,25.10650062561035
2015-12-31,2016-02-04,2016-02-05,NKE,Rubber & Plastics Footwear,0.1520669215581581,27,0.03333333333333333,49.98778533935547
2015-12-31,2016-02-04,2016-02-05,INTU,Services-Prepackaged Software,0.10361907225588807,28,0.03333333333333333,84.70955657958984
2015-12-31,2016-02-04,2016-02-05,AMGN,"Biological Products, (No Diagnostic Substances)",0.04959253135251385,29,0.03333333333333333,106.20052337646484
2015-12-31,2016-02-04,2016-02-05,RTX,Aircraft Engines & Engine Parts,-0.005388896511703378,30,0.03333333333333333,43.46467208862305
2016-03-31,2016-05-05,2016-05-06,AAPL,Electronic Computers,7.929627552666858,1,0.03333333333333333,21.1076717376709
2016-03-31,2016-05-05,2016-05-06,LRCX,"Special Industry Machinery, NEC",6.326616834324815,2,0.03333333333333333,6.525813579559326
2016-03-31,2016-05-05,2016-05-06,NVDA,Semiconductors & Related Devices,6.307698742998632,3,0.03333333333333333,0.86488276720047
2016-03-31,2016-05-05,2016-05-06,AXP,Finance Services,4.145863120509367,4,0.03333333333333333,56.08936309814453
2016-03-31,2016-05-05,2016-05-06,C,National Commercial Banks,4.008588755425688,5,0.03333333333333333,32.92127990722656
2016-03-31,2016-05-05,2016-05-06,IBM,Computer & office Equipment,3.3313546364604454,6,0.03333333333333333,92.71598052978516
2016-03-31,2016-05-05,2016-05-06,HD,Retail-Lumber & Other Building Materials Dealers,3.2905426648325973,7,0.03333333333333333,106.81486511230467
2016-03-31,2016-05-05,2016-05-06,LMT,Guided Missiles & Space Vehicles & Parts,2.9528349017887687,8,0.03333333333333333,184.35818481445312
2016-03-31,2016-05-05,2016-05-06,UPS,Trucking & Courier Services (No Air),2.4880849752159775,9,0.03333333333333333,69.24761962890625
2016-03-31,2016-05-05,2016-05-06,BX,Investment Advice,2.303317753141006,10,0.03333333333333333,17.065086364746094
2016-03-31,2016-05-05,2016-05-06,KLAC,Optical Instruments & Lenses,2.294890746250556,11,0.03333333333333333,58.39596939086914
2016-03-31,2016-05-05,2016-05-06,ADBE,Services-Prepackaged Software,1.4277777472848014,12,0.03333333333333333,94.3000030517578
2016-03-31,2016-05-05,2016-05-06,TMUS,Radiotelephone Communications,1.4078912463142905,13,0.03333333333333333,37.96894836425781
2016-03-31,2016-05-05,2016-05-06,GILD,"Biological Products, (No Diagnostic Substances)",1.3884789048374744,14,0.03333333333333333,59.4821891784668
2016-03-31,2016-05-05,2016-05-06,WMT,Retail-Variety Stores,1.3705609401019128,15,0.03333333333333333,19.02625274658203
2016-03-31,2016-05-05,2016-05-06,UNP,"Railroads, Line-Haul Operating",0.9292047280159594,16,0.03333333333333333,68.64346313476562
2016-03-31,2016-05-05,2016-05-06,QCOM,Radio & Tv Broadcasting & Communications Equipment,0.9237972587481329,17,0.03333333333333333,38.5308952331543
2016-03-31,2016-05-05,2016-05-06,NEE,Electric Services,0.8691078611679501,18,0.03333333333333333,22.94999885559082
2016-03-31,2016-05-05,2016-05-06,SBUX,Retail-Eating & Drinking Places,0.797459836218007,19,0.03333333333333333,45.49365615844727
2016-03-31,2016-05-05,2016-05-06,DUK,Electric & Other Services Combined,0.7714703035717804,20,0.03333333333333333,52.27707290649414
2016-03-31,2016-05-05,2016-05-06,MA,"Services-Business Services, NEC",0.7499139251180981,21,0.03333333333333333,91.11241912841795
2016-03-31,2016-05-05,2016-05-06,AEP,Electric Services,0.6835636872765265,22,0.03333333333333333,45.45564270019531
2016-03-31,2016-05-05,2016-05-06,CSCO,Computer Communications Equipment,0.5766804415271931,23,0.03333333333333333,19.609737396240234
2016-03-31,2016-05-05,2016-05-06,ELV,Hospital & Medical Service Plans,0.3913191061374088,24,0.03333333333333333,119.38084411621094
2016-03-31,2016-05-05,2016-05-06,AMGN,"Biological Products, (No Diagnostic Substances)",0.36140969062975936,25,0.03333333333333333,112.94805908203124
2016-03-31,2016-05-05,2016-05-06,T,Telephone Communications (No Radiotelephone),0.3449258834230364,26,0.03333333333333333,14.63808250427246
2016-03-31,2016-05-05,2016-05-06,NKE,Rubber & Plastics Footwear,0.33129695289511263,27,0.03333333333333333,51.22119903564453
2016-03-31,2016-05-05,2016-05-06,RTX,Aircraft Engines & Engine Parts,0.16744763109004857,28,0.03333333333333333,50.40888214111328
2016-03-31,2016-05-05,2016-05-06,TXN,Semiconductors & Related Devices,0.0990607864209967,29,0.03333333333333333,43.511512756347656
2016-03-31,2016-05-05,2016-05-06,INTC,Semiconductors & Related Devices,0.06618180626221642,30,0.03333333333333333,24.156879425048828
2016-06-30,2016-08-04,2016-08-05,NKE,Rubber & Plastics Footwear,7.634035281880549,1,0.03333333333333333,49.102535247802734
2016-06-30,2016-08-04,2016-08-05,ADBE,Services-Prepackaged Software,7.255696225094962,2,0.03333333333333333,99.04000091552734
2016-06-30,2016-08-04,2016-08-05,NVDA,Semiconductors & Related Devices,6.456110853373849,3,0.03333333333333333,1.4284427165985107
2016-06-30,2016-08-04,2016-08-05,AAPL,Electronic Computers,5.77351167937813,4,0.03333333333333333,24.60033226013184
2016-06-30,2016-08-04,2016-08-05,LRCX,"Special Industry Machinery, NEC",5.401301082023953,5,0.03333333333333333,8.149676322937012
2016-06-30,2016-08-04,2016-08-05,C,National Commercial Banks,2.724687650697998,6,0.03333333333333333,34.01527404785156
2016-06-30,2016-08-04,2016-08-05,BX,Investment Advice,1.9289396361562032,7,0.03333333333333333,17.62198257446289
2016-06-30,2016-08-04,2016-08-05,WMT,Retail-Variety Stores,1.364269072158699,8,0.03333333333333333,20.712839126586918
2016-06-30,2016-08-04,2016-08-05,GILD,"Biological Products, (No Diagnostic Substances)",1.1535874869167284,9,0.03333333333333333,56.80067825317383
2016-06-30,2016-08-04,2016-08-05,TMUS,Radiotelephone Communications,1.1099394378740464,10,0.03333333333333333,45.939640045166016
2016-06-30,2016-08-04,2016-08-05,AXP,Finance Services,1.0429518237617845,11,0.03333333333333333,57.25429534912109
2016-06-30,2016-08-04,2016-08-05,NEE,Electric Services,0.8782898528048743,12,0.03333333333333333,24.582223892211918
2016-06-30,2016-08-04,2016-08-05,IBM,Computer & office Equipment,0.828733447865724,13,0.03333333333333333,102.91981506347656
2016-06-30,2016-08-04,2016-08-05,VZ,Telephone Communications (No Radiotelephone),0.8167699292358013,14,0.03333333333333333,31.853403091430664
2016-06-30,2016-08-04,2016-08-05,LMT,Guided Missiles & Space Vehicles & Parts,0.7553517247162733,15,0.03333333333333333,201.1015625
2016-06-30,2016-08-04,2016-08-05,AMZN,Retail-Catalog & Mail-Order Houses,0.7031831133767015,16,0.03333333333333333,38.29899978637695
2016-06-30,2016-08-04,2016-08-05,HD,Retail-Lumber & Other Building Materials Dealers,0.6615248770412696,17,0.03333333333333333,108.32534790039062
2016-06-30,2016-08-04,2016-08-05,T,Telephone Communications (No Radiotelephone),0.5447674146946727,18,0.03333333333333333,16.444713592529297
2016-06-30,2016-08-04,2016-08-05,ELV,Hospital & Medical Service Plans,0.5074513975629813,19,0.03333333333333333,111.75994873046876
2016-06-30,2016-08-04,2016-08-05,RTX,Aircraft Engines & Engine Parts,0.4804238309458302,20,0.03333333333333333,54.06560516357422
2016-06-30,2016-08-04,2016-08-05,AEP,Electric Services,0.47040603752111904,21,0.03333333333333333,47.7720947265625
2016-06-30,2016-08-04,2016-08-05,UPS,Trucking & Courier Services (No Air),0.3999274528082495,22,0.03333333333333333,74.34379577636719
2016-06-30,2016-08-04,2016-08-05,DUK,Electric & Other Services Combined,0.3850979413005017,23,0.03333333333333333,56.05275344848633
2016-06-30,2016-08-04,2016-08-05,QCOM,Radio & Tv Broadcasting & Communications Equipment,0.26747466427422345,24,0.03333333333333333,47.36543273925781
2016-06-30,2016-08-04,2016-08-05,UNP,"Railroads, Line-Haul Operating",0.20912121407126752,25,0.03333333333333333,75.64694213867188
2016-06-30,2016-08-04,2016-08-05,ORCL,Services-Prepackaged Software,0.1508593883776814,26,0.03333333333333333,35.548973083496094
2016-06-30,2016-08-04,2016-08-05,KLAC,Optical Instruments & Lenses,0.11909749852583568,27,0.03333333333333333,65.8499526977539
2016-06-30,2016-08-04,2016-08-05,CSCO,Computer Communications Equipment,0.03382468645961476,28,0.03333333333333333,23.152328491210938
2016-06-30,2016-08-04,2016-08-05,AMGN,"Biological Products, (No Diagnostic Substances)",-0.17908899703663375,29,0.03333333333333333,128.88365173339844
2016-06-30,2016-08-04,2016-08-05,MSFT,Services-Prepackaged Software,-0.19299866603186802,30,0.03333333333333333,51.355079650878906
2016-09-30,2016-11-04,2016-11-07,NKE,Rubber & Plastics Footwear,8.225336141707269,1,0.03333333333333333,44.88395690917969
2016-09-30,2016-11-04,2016-11-07,LRCX,"Special Industry Machinery, NEC",8.160860316451016,2,0.03333333333333333,8.63780403137207
2016-09-30,2016-11-04,2016-11-07,NVDA,Semiconductors & Related Devices,6.854882076036741,3,0.03333333333333333,1.752452373504639
2016-09-30,2016-11-04,2016-11-07,AAPL,Electronic Computers,6.096585056921625,4,0.03333333333333333,25.40070533752441
2016-09-30,2016-11-04,2016-11-07,C,National Commercial Banks,3.570666549404779,5,0.03333333333333333,37.18820571899414
2016-09-30,2016-11-04,2016-11-07,BX,Investment Advice,2.4401342294584865,6,0.03333333333333333,15.728517532348633
2016-09-30,2016-11-04,2016-11-07,AXP,Finance Services,2.43232101137112,7,0.03333333333333333,58.84220504760742
2016-09-30,2016-11-04,2016-11-07,GILD,"Biological Products, (No Diagnostic Substances)",2.3757497276459443,8,0.03333333333333333,52.589385986328125
2016-09-30,2016-11-04,2016-11-07,IBM,Computer & office Equipment,1.8111561054150913,9,0.03333333333333333,98.86910247802734
2016-09-30,2016-11-04,2016-11-07,WMT,Retail-Variety Stores,1.7159922870285187,10,0.03333333333333333,19.72934341430664
2016-09-30,2016-11-04,2016-11-07,AMZN,Retail-Catalog & Mail-Order Houses,1.5887292004259286,11,0.03333333333333333,39.24649810791016
2016-09-30,2016-11-04,2016-11-07,NEE,Electric Services,1.353951171239462,12,0.03333333333333333,24.493867874145508
2016-09-30,2016-11-04,2016-11-07,DUK,Electric & Other Services Combined,1.3233644158966187,13,0.03333333333333333,53.19564437866211
2016-09-30,2016-11-04,2016-11-07,T,Telephone Communications (No Radiotelephone),1.118029005475505,14,0.03333333333333333,14.25225830078125
2016-09-30,2016-11-04,2016-11-07,ELV,Hospital & Medical Service Plans,1.0488667345298965,15,0.03333333333333333,108.50767517089844
2016-09-30,2016-11-04,2016-11-07,ORCL,Services-Prepackaged Software,0.9511037341561428,16,0.03333333333333333,33.91667556762695
2016-09-30,2016-11-04,2016-11-07,AEP,Electric Services,0.8873100619150309,17,0.03333333333333333,44.89681625366211
2016-09-30,2016-11-04,2016-11-07,CSCO,Computer Communications Equipment,0.8808764677755118,18,0.03333333333333333,23.26846694946289
2016-09-30,2016-11-04,2016-11-07,UNP,"Railroads, Line-Haul Operating",0.8547456965318898,19,0.03333333333333333,73.5736312866211
2016-09-30,2016-11-04,2016-11-07,QCOM,Radio & Tv Broadcasting & Communications Equipment,0.8516374639767785,20,0.03333333333333333,52.74453353881836
2016-09-30,2016-11-04,2016-11-07,RTX,Aircraft Engines & Engine Parts,0.8375449738708074,21,0.03333333333333333,52.02666473388672
2016-09-30,2016-11-04,2016-11-07,VZ,Telephone Communications (No Radiotelephone),0.8165205618685578,22,0.03333333333333333,28.50491142272949
2016-09-30,2016-11-04,2016-11-07,HD,Retail-Lumber & Other Building Materials Dealers,0.7673419339346055,23,0.03333333333333333,98.4150848388672
2016-09-30,2016-11-04,2016-11-07,AMGN,"Biological Products, (No Diagnostic Substances)",0.6516687582309335,24,0.03333333333333333,103.91682434082033
2016-09-30,2016-11-04,2016-11-07,INTC,Semiconductors & Related Devices,0.43108429782792146,25,0.03333333333333333,28.320480346679688
2016-09-30,2016-11-04,2016-11-07,TXN,Semiconductors & Related Devices,0.21649134352617755,26,0.03333333333333333,53.16279220581055
2016-09-30,2016-11-04,2016-11-07,CRM,Services-Prepackaged Software,0.2069166994855507,27,0.03333333333333333,75.19600677490234
2016-09-30,2016-11-04,2016-11-07,PG,"Soap, Detergents, Cleang Preparations, Perfumes, Cosmetics",0.15342315943708196,28,0.03333333333333333,66.92595672607422
2016-09-30,2016-11-04,2016-11-07,SBUX,Retail-Eating & Drinking Places,0.13291552001090678,29,0.03333333333333333,44.17656326293945
2016-09-30,2016-11-04,2016-11-07,JNJ,Pharmaceutical Preparations,0.11336258424905532,30,0.03333333333333333,89.83750915527344
2016-12-31,2017-02-04,2017-02-06,LRCX,"Special Industry Machinery, NEC",8.511269681752367,1,0.03333333333333333,10.317720413208008
2016-12-31,2017-02-04,2017-02-06,NKE,Rubber & Plastics Footwear,7.956066638904883,2,0.03333333333333333,46.71818542480469
2016-12-31,2017-02-04,2017-02-06,AAPL,Electronic Computers,6.566694822792368,3,0.03333333333333333,29.97425651550293
2016-12-31,2017-02-04,2017-02-06,NVDA,Semiconductors & Related Devices,6.173753404791517,4,0.03333333333333333,2.888844966888428
2016-12-31,2017-02-04,2017-02-06,C,National Commercial Banks,3.5378549590957786,5,0.03333333333333333,43.14864730834961
2016-12-31,2017-02-04,2017-02-06,INTU,Services-Prepackaged Software,3.2037496707442443,6,0.03333333333333333,110.05946350097656
2016-12-31,2017-02-04,2017-02-06,AXP,Finance Services,2.5553090820754,7,0.03333333333333333,68.63626861572266
