signal_date,sector_rank,sector_code,sector_name,flow_score,rs_score,combined_score,n_holdings,tickers
2012-09-28,2,04,철강금속,0.9921254874707012,-0.30899381778115836,0.34156583484477143,0,
2012-09-28,3,08,인터넷/게임/SW,-0.5541276509744898,1.1370103617071732,0.2914413553663417,0,
2012-12-28,1,12,건설/부동산,2.255432738679759,0.5306378661594979,1.3930353024196285,0,
2012-12-28,2,01,반도체/IT하드웨어,0.2353804196854235,1.917721411550962,1.0765509156181927,0,
2012-12-28,3,06,금융,0.6329218376318565,0.46831294801225926,0.5506173928220579,0,
2013-03-29,1,07,헬스케어,0.3368379714562669,2.4703259901349863,1.4035819807956267,0,
2013-03-29,2,09,소비재/유통,1.6135597295645872,0.8015733924164281,1.2075665609905077,0,
2013-03-29,3,10,음식료,1.596748630060472,0.245237224431654,0.9209929272460631,0,
2013-06-28,1,02,자동차/운송장비,0.7086280758857123,1.7843162053168327,1.2464721406012724,0,
2013-06-28,2,05,조선/기계/산업재,1.0179007550963375,0.6088613978696134,0.8133810764829754,0,
2013-06-28,3,08,인터넷/게임/SW,-0.4887805160202389,1.4591733784440164,0.4851964312118887,0,
2013-09-30,1,02,자동차/운송장비,1.4854709970467024,0.4800833733954756,0.9827771852210889,0,
2013-09-30,2,05,조선/기계/산업재,-1.2316967373251544,2.268178877316422,0.5182410699956338,0,
2013-09-30,3,04,철강금속,1.409336567317109,-0.47539341294328186,0.46697157718691357,0,
2013-12-30,1,06,금융,0.5151299416502968,1.3291195483906977,0.9221247450204972,0,
2013-12-30,2,08,인터넷/게임/SW,0.6068848002811664,1.2365625446409296,0.921723672461048,0,
2013-12-30,3,09,소비재/유통,0.47681189304953475,0.9285198969632177,0.7026658950063762,0,
2014-03-31,1,05,조선/기계/산업재,0.7174353759545926,1.6453728462014587,1.1814041110780256,0,
2014-03-31,2,10,음식료,1.6310648987245162,0.345551990748601,0.9883084447365587,0,
2014-03-31,3,07,헬스케어,-0.29176444675024116,2.185025076288811,0.9466303147692848,0,
2014-06-30,1,10,음식료,1.9685958674397275,0.9779379596656803,1.473266913552704,0,
2014-06-30,2,06,금융,1.9403578720891501,0.12055057302935698,1.0304542225592535,0,
2014-06-30,3,04,철강금속,0.35939064102780366,0.5887127888920825,0.474051714959943,0,
2014-09-30,1,04,철강금속,1.5375105709622137,0.11395817468709088,0.8257343728246522,0,
2014-09-30,2,05,조선/기계/산업재,-0.24874019978405787,1.5535080380805775,0.6523839191482598,0,
2014-09-30,3,12,건설/부동산,0.8421363836649282,0.09252531499614589,0.46733084933053703,0,
2014-12-30,1,05,조선/기계/산업재,1.539100926680875,1.6411618647074029,1.590131395694139,0,
2014-12-30,2,01,반도체/IT하드웨어,-0.28507755149907954,1.525567358285857,0.6202449033933888,0,
2014-12-30,3,03,2차전지/화학/소재,0.7200336840532966,0.28707709739762166,0.5035553907254591,0,
2015-03-31,1,03,2차전지/화학/소재,1.9587295200461894,0.33362070087354945,1.1461751104598694,0,
2015-03-31,2,07,헬스케어,-1.468673352297558,2.962547559960243,0.7469371038313425,0,
2015-03-31,3,08,인터넷/게임/SW,1.1800212912516943,-0.39413629717692683,0.3929424970373837,0,
2015-06-30,1,07,헬스케어,0.004324792896130236,2.9257956663086007,1.4650602296023654,0,
2015-06-30,2,04,철강금속,1.5998466692677433,-0.6313885197532165,0.4842290747572634,0,
2015-06-30,3,03,2차전지/화학/소재,0.7109495018498851,0.23022782177324996,0.47058866181156755,0,
2015-09-30,1,02,자동차/운송장비,0.5620887174351615,1.4225864434931348,0.9923375804641481,0,
2015-09-30,2,03,2차전지/화학/소재,0.9827594411506243,0.38784572498304526,0.6853025830668348,0,
2015-09-30,3,05,조선/기계/산업재,0.7120101692667183,0.4963651503703457,0.6041876598185321,0,
2015-12-30,1,03,2차전지/화학/소재,1.0012002220234426,1.0061465209450162,1.0036733714842294,0,
2015-12-30,2,07,헬스케어,0.21204024913235564,1.4250743030794917,0.8185572761059237,0,
2015-12-30,3,10,음식료,0.9759332516839698,0.3580546082152291,0.6669939299495995,0,
2017-03-31,1,08,인터넷/게임/SW,0.9786999177090322,1.3663841758511932,1.1725420467801126,2,017670 035420
2017-03-31,2,03,2차전지/화학/소재,1.2656387021137976,-0.17626523787217743,0.5446867321208101,2,051910 090430
2017-03-31,3,06,금융,1.507595544592963,-0.6863818709460542,0.4106068368234544,1,055550
2017-06-30,1,06,금융,1.7184728515958687,0.19779191667245064,0.9581323841341597,2,032830 105560
2017-06-30,2,07,헬스케어,-1.5082575667084288,2.6513064288341726,0.5715244310628719,2,008930 207940
2017-06-30,3,04,철강금속,1.4346653388748176,-0.5061434218148908,0.4642609585299634,1,005490
2017-09-29,1,07,헬스케어,0.8447783982689105,2.0471161898042274,1.445947294036569,0,
2017-09-29,2,03,2차전지/화학/소재,0.037422098077044094,0.8504374869306585,0.4439297925038513,0,
2017-09-29,3,01,반도체/IT하드웨어,-0.4483363278651237,1.215238732645781,0.38345120239032865,0,
2017-12-28,1,07,헬스케어,0.22274467313829016,1.9704407245972346,1.0965926988677623,2,008930 207940
2017-12-28,2,09,소비재/유통,0.7906265566121753,1.135471640724856,0.9630490986685156,2,028260 139480
2017-12-28,3,04,철강금속,2.1255473760712387,-0.5542558581639432,0.7856457589536477,1,005490
2018-03-30,1,09,소비재/유통,1.144105670266343,1.118221436671449,1.131163553468896,0,
2018-03-30,2,07,헬스케어,1.1036047116911523,1.0893147945878923,1.0964597531395222,0,
2018-03-30,3,05,조선/기계/산업재,-0.7774094659691393,1.760654220730771,0.4916223773808158,0,
2018-06-29,1,10,음식료,1.2624450889848189,2.735306551501294,1.9988758202430565,0,
2018-06-29,2,09,소비재/유통,1.5042580019779466,-0.26216839400328584,0.6210448039873304,0,
2018-06-29,3,08,인터넷/게임/SW,0.6987452459265538,-0.017727458979771696,0.3405088934733911,0,
2018-09-28,1,07,헬스케어,-0.10687596311957215,2.0402900189665836,0.9667070279235057,0,
2018-09-28,2,05,조선/기계/산업재,-0.17461382871330766,1.6791129609106425,0.7522495660986674,0,
2018-09-28,3,09,소비재/유통,1.4528145089373332,-0.16421833690685939,0.644298086015237,0,
2018-12-28,1,12,건설/부동산,2.8060989089763826,0.4000482115930086,1.6030735602846955,0,
2018-12-28,2,05,조선/기계/산업재,0.17544475143698013,1.8421084737422173,1.0087766125895987,0,
2018-12-28,3,02,자동차/운송장비,0.34225056793610886,0.6520589468198101,0.4971547573779595,0,
2019-03-29,1,09,소비재/유통,0.9331704455994171,1.5830457345941062,1.2581080900967616,0,
2019-03-29,2,10,음식료,1.5773524421160119,-0.2750810228648335,0.6511357096255892,0,
2019-03-29,3,01,반도체/IT하드웨어,-0.38587335516790816,1.4224276194794667,0.5182771321557793,0,
2019-06-28,1,12,건설/부동산,0.3688178106297606,1.2470061845118183,0.8079119975707895,2,000210 000720
2019-06-28,2,01,반도체/IT하드웨어,1.3101653972585638,0.22689447225229403,0.768529934755429,2,000660 005930
2019-06-28,3,05,조선/기계/산업재,-0.1177929050565578,1.6403577340787439,0.761282414511093,1,086280
2019-09-30,1,05,조선/기계/산업재,0.4195023694721095,1.8351288909663497,1.1273156302192295,2,018880 086280
2019-09-30,2,07,헬스케어,2.2832424577772557,-0.16958177422496312,1.0568303417761462,2,128940 207940
2019-09-30,3,01,반도체/IT하드웨어,0.7436058160375156,1.1403489417973645,0.94197737891744,1,005930
2019-12-30,1,01,반도체/IT하드웨어,1.5712772033560807,1.0674801769386397,1.31937869014736,2,000660 005930
2019-12-30,2,07,헬스케어,0.7312646114528216,1.7387416541467626,1.2350031327997921,2,128940 207940
2019-12-30,3,09,소비재/유통,0.21303692122628204,1.1368203849687646,0.6749286530975234,1,028260
2020-03-31,1,07,헬스케어,1.1747880969023947,2.169107583558928,1.6719478402306613,2,128940 207940
2020-03-31,2,10,음식료,1.5004405556465672,0.9572663012333837,1.2288534284399755,2,033780 271560
2020-03-31,3,05,조선/기계/산업재,0.6701544300004554,0.8877028918573936,0.7789286609289245,1,003490
2020-06-30,1,07,헬스케어,0.7478125605041955,1.0833280846930824,0.9155703225986389,2,003000 207940
2020-06-30,2,05,조선/기계/산업재,-0.7649129504909826,2.4168194970499575,0.8259532732794874,2,017800 086280
2020-06-30,3,03,2차전지/화학/소재,0.7712136389315125,0.06401726669333327,0.4176154528124229,1,051910
2020-09-29,1,05,조선/기계/산업재,0.15257012258247946,2.4890644455405173,1.3208172840614985,2,000120 034020
2020-09-29,2,01,반도체/IT하드웨어,1.8064798795982475,-0.42965005622319336,0.6884149116875271,2,000660 005930
2020-09-29,3,03,2차전지/화학/소재,0.7964891018341232,0.060559385108467916,0.4285242434712956,1,051910
2020-12-30,1,05,조선/기계/산업재,0.5600019706888711,1.0779616745322986,0.8189818226105849,2,034020 086280
2020-12-30,2,03,2차전지/화학/소재,1.673480231412474,-0.3642492139684447,0.6546155087220147,2,051900 051910
2020-12-30,3,07,헬스케어,0.38723023426599407,0.13824238289690954,0.2627363085814518,1,207940
2021-03-31,1,05,조선/기계/산업재,-0.20732687163304556,2.46219763198807,1.1274353801775123,2,003490 011200
2021-03-31,2,04,철강금속,1.8577305888614208,0.3582652337252187,1.1079979112933198,2,004020 005490
2021-03-31,3,06,금융,1.583989682141446,0.1088891982998282,0.8464394402206371,1,068270
2021-06-30,1,03,2차전지/화학/소재,2.669428074141416,-0.2304423235786906,1.2194928752813627,2,051900 051910
2021-06-30,2,05,조선/기계/산업재,0.10461203920303848,1.8052033004382204,0.9549076698206295,2,003490 011200
2021-06-30,3,09,소비재/유통,0.2184677710217806,0.7306013515380526,0.4745345612799166,1,028260
2021-09-30,1,06,금융,1.0632047413958765,0.6479836149242441,0.8555941781600602,2,068270 323410
2021-09-30,2,09,소비재/유통,0.08996803826913836,1.4244078056073242,0.7571879219382313,2,028260 139480
2021-09-30,3,03,2차전지/화학/소재,0.3514578766170012,1.1305475587906342,0.7410027177038176,1,051910
2021-12-30,1,12,건설/부동산,1.281479349603059,2.4251210239139103,1.8533001867584846,2,000720 006360
2021-12-30,2,01,반도체/IT하드웨어,1.4919183948715637,0.31525773270694607,0.9035880637892549,2,000660 005930
2021-12-30,3,09,소비재/유통,0.3242908904494837,0.5881961129278538,0.4562435016886688,1,028260
2022-03-31,1,10,음식료,3.0943120376945754,2.8089909339024697,2.9516514857985223,0,
2022-03-31,2,05,조선/기계/산업재,0.017425811981525444,0.4605694079932748,0.2389976099874001,0,
2022-03-31,3,12,건설/부동산,-0.21940902845277047,0.2881537454361086,0.03437235849166907,0,
2022-06-30,1,09,소비재/유통,0.7378202193244325,1.8235017526451254,1.2806609859847788,0,
2022-06-30,2,02,자동차/운송장비,0.8964101934573973,1.0688407625224559,0.9826254779899266,0,
2022-06-30,3,05,조선/기계/산업재,0.4129926353109128,0.8967001072220948,0.6548463712665038,0,
2022-09-30,1,10,음식료,1.9372701875483485,2.7886382290913256,2.362954208319837,0,
2022-09-30,2,02,자동차/운송장비,1.1409543165257605,-0.010612593501930757,0.5651708615119149,0,
2022-09-30,3,03,2차전지/화학/소재,0.5198062316753457,0.27922378570673684,0.3995150086910413,0,
2022-12-29,1,09,소비재/유통,1.3866245048260961,1.5842157573219522,1.485420131074024,0,
2022-12-29,2,05,조선/기계/산업재,0.9315509767839174,1.1289760131193731,1.0302634949516452,0,
2022-12-29,3,11,에너지/유틸리티,0.8296022385293058,0.48982640472314515,0.6597143216262255,0,
2023-03-31,1,01,반도체/IT하드웨어,0.8874831609290319,0.3951514561134701,0.641317308521251,0,
2023-03-31,2,03,2차전지/화학/소재,-0.3949017346929399,1.6403021771247146,0.6227002212158874,0,
2023-03-31,3,02,자동차/운송장비,1.018277742195795,0.17097047020233586,0.5946241061990654,0,
2023-06-30,1,12,건설/부동산,-0.2470493888018754,2.580830369593214,1.1668904903956694,0,
2023-06-30,2,05,조선/기계/산업재,0.9474288821518921,0.6689748277917523,0.8082018549718222,0,
2023-06-30,3,02,자동차/운송장비,1.261734614437094,0.19168037971277438,0.7267074970749342,0,
2023-09-27,1,10,음식료,-0.40276909771888986,2.0978669318393766,0.8475489170602434,2,033780 271560
2023-09-27,2,09,소비재/유통,0.6415330123446685,0.9591729091950713,0.8003529607698698,2,028260 047050
2023-09-27,3,06,금융,0.8043196713882755,-0.03591486149173161,0.38420240494827196,1,003670
2023-12-28,1,12,건설/부동산,1.0776245032712835,2.4863427807927363,1.7819836420320099,2,000720 210980
2023-12-28,2,02,자동차/운송장비,1.5636220727646981,-0.515986498795479,0.5238177869846096,2,000270 005380
2023-12-28,3,05,조선/기계/산업재,-0.23698115748531257,1.1142864451217462,0.43865264381821684,1,011200
2024-03-29,1,01,반도체/IT하드웨어,0.7952445897403352,1.0285774142894333,0.9119110020148842,2,000660 005930
2024-03-29,2,09,소비재/유통,1.2884701504033782,0.28168791213882677,0.7850790312711025,2,028260 047050
2024-03-29,3,07,헬스케어,0.1718856745849056,1.0403153727386565,0.606100523661781,1,207940
2024-06-28,1,02,자동차/운송장비,1.3940115526277228,0.37264329219214787,0.8833274224099353,0,
2024-06-28,2,01,반도체/IT하드웨어,1.8757915836514636,-0.13758935811717235,0.8691011127671456,0,
2024-06-28,3,10,음식료,-0.3793574352786105,2.108561797970688,0.8646021813460388,0,
2024-09-30,1,07,헬스케어,0.57596469523462,1.055947868612534,0.815956281923577,2,012450 207940
2024-09-30,2,04,철강금속,0.40017459706263275,1.0636893596906885,0.7319319783766606,2,005490 010130
2024-09-30,3,03,2차전지/화학/소재,0.5004146954974308,0.8950104125971875,0.6977125540473091,1,373220
2024-12-30,1,05,조선/기계/산업재,0.7169215184739103,1.0425467978951295,0.8797341581845199,0,
2024-12-30,2,08,인터넷/게임/SW,1.4762580144416138,0.22934247065625013,0.8528002425489319,0,
2024-12-30,3,07,헬스케어,1.5443295537500872,0.1003971705887604,0.8223633621694237,0,
2025-03-31,1,07,헬스케어,1.1836254231381762,1.1228149929991447,1.1532202080686604,0,
2025-03-31,2,04,철강금속,0.9146013951955823,1.0033828345048783,0.9589921148502303,0,
2025-03-31,3,01,반도체/IT하드웨어,0.8485347135258273,0.457394455623635,0.6529645845747312,0,
2025-06-30,1,12,건설/부동산,0.5000135274327756,2.3663991618831437,1.4332063446579597,2,000720 051600
2025-06-30,2,10,음식료,2.3461719437731414,0.24324738571473528,1.2947096647439384,2,000150 033780
2025-06-30,3,01,반도체/IT하드웨어,0.8624358469768808,-0.5169372237372516,0.1727493116198146,1,005930
2025-09-30,1,01,반도체/IT하드웨어,1.7725218104077747,2.429364894903139,2.100943352655457,2,000660 005930
2025-09-30,2,07,헬스케어,0.9374210999102164,0.25287530913663936,0.5951482045234279,2,012450 207940
2025-09-30,3,05,조선/기계/산업재,0.2684804452223752,0.19862583868749692,0.23355314195493604,1,329180
2025-12-30,1,01,반도체/IT하드웨어,1.2021712040501213,2.5144613673154788,1.8583162856828,2,000660 005930
2025-12-30,2,09,소비재/유통,0.5033335809550814,0.5712264386945665,0.5372800098248239,2,028260 047050
2025-12-30,3,03,2차전지/화학/소재,1.6205012134372747,-1.1430284965605495,0.2387363584383626,1,373220
2026-03-31,1,12,건설/부동산,0.8182431748852558,2.9222489607757276,1.8702460678304917,2,000720 047040
2026-03-31,2,03,2차전지/화학/소재,1.1104272137626303,-0.022355273956214398,0.5440359699032079,2,051910 373220
2026-03-31,3,07,헬스케어,1.4169251147438104,-0.6997900788110645,0.358567517966373,1,207940
2026-05-04,1,12,건설/부동산,-0.17897631566688157,2.2451266420244256,1.033075163178772,0,
2026-05-04,2,03,2차전지/화학/소재,0.9902314891551712,0.058630116009717514,0.5244308025824443,0,
2026-05-04,3,01,반도체/IT하드웨어,0.3027073517158369,0.6919355915444311,0.49732147163013396,0,
